SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
21765,Kabini,2019,27,2019-07-04,6.59,2257.97,1577,500,KABINI-2019-07-04
21766,Kabini,2019,27,2019-07-05,6.73,2258.36,2169,500,KABINI-2019-07-05
21767,Kabini,2019,27,2019-07-06,7.05,2259.25,4261,500,KABINI-2019-07-06
21768,Kabini,2019,27,2019-07-07,8.08,2261.97,12551,500,KABINI-2019-07-07
21769,Kabini,2019,27,2019-07-08,8.91,2263.94,10102,500,KABINI-2019-07-08
21854,Kabini,2019,28,2019-07-09,9.37,2265.01,5984,500,KABINI-2019-07-09
21855,Kabini,2019,28,2019-07-10,9.71,2265.78,4533,500,KABINI-2019-07-10
21856,Kabini,2019,28,2019-07-11,10.20,2266.85,6161,500,KABINI-2019-07-11
21857,Kabini,2019,28,2019-07-12,10.51,2267.52,4157,500,KABINI-2019-07-12
21858,Kabini,2019,28,2019-07-13,10.73,2268.01,3213,500,KABINI-2019-07-13
21859,Kabini,2019,28,2019-07-14,10.87,2268.31,2227,500,KABINI-2019-07-14
21860,Kabini,2019,28,2019-07-15,10.96,2268.50,1626,500,KABINI-2019-07-15
21945,Kabini,2019,29,2019-07-16,11.09,2268.76,2009,500,KABINI-2019-07-16
21946,Kabini,2019,29,2019-07-17,11.18,2268.95,1627,500,KABINI-2019-07-17
21947,Kabini,2019,29,2019-07-18,11.27,2269.14,1644,500,KABINI-2019-07-18
21948,Kabini,2019,29,2019-07-19,11.33,2269.27,1315,500,KABINI-2019-07-19
21949,Kabini,2019,29,2019-07-20,11.59,2269.80,5048,2000,KABINI-2019-07-20
21950,Kabini,2019,29,2019-07-21,11.93,2270.50,7524,3458,KABINI-2019-07-21
21951,Kabini,2019,29,2019-07-22,12.27,2271.19,8876,4813,KABINI-2019-07-22
22036,Kabini,2019,30,2019-07-23,12.74,2272.11,10498,5000,KABINI-2019-07-23
22037,Kabini,2019,30,2019-07-24,13.22,2273.03,10656,5000,KABINI-2019-07-24
22038,Kabini,2019,30,2019-07-25,13.33,2273.23,6335,5000,KABINI-2019-07-25
22039,Kabini,2019,30,2019-07-26,13.29,2273.16,6165,6500,KABINI-2019-07-26
22040,Kabini,2019,30,2019-07-27,13.33,2273.24,7593,7000,KABINI-2019-07-27
22041,Kabini,2019,30,2019-07-28,13.34,2273.26,5555,5333,KABINI-2019-07-28
22042,Kabini,2019,30,2019-07-29,13.20,2273,3490,5000,KABINI-2019-07-29
22127,Kabini,2019,31,2019-08-03,13.67,2273.88,2089,1000,KABINI-2019-08-03
22128,Kabini,2019,31,2019-08-04,13.89,2274.28,3613,1025,KABINI-2019-08-04
22129,Kabini,2019,31,2019-08-05,14.14,2274.74,3998,1030,KABINI-2019-08-05
22130,Kabini,2019,31,2019-07-30,13.18,2272.96,3148,3292,KABINI-2019-07-30
22131,Kabini,2019,31,2019-07-31,13.33,2273.23,3387,1625,KABINI-2019-07-31
22132,Kabini,2019,31,2019-08-01,13.45,2273.46,2792,1271,KABINI-2019-08-01
22133,Kabini,2019,31,2019-08-02,13.59,2273.72,2349,642,KABINI-2019-08-02
22218,Kabini,2019,32,2019-08-06,14.97,2276.27,11352,1020,KABINI-2019-08-06
22219,Kabini,2019,32,2019-08-07,16.36,2278.80,18417,2131,KABINI-2019-08-07
22220,Kabini,2019,32,2019-08-08,17.96,2281.53,29498,10949,KABINI-2019-08-08
22221,Kabini,2019,32,2019-08-09,13.97,2281.30,76486,77979,KABINI-2019-08-09
22222,Kabini,2019,32,2019-08-10,14.77,2282.61,112511,103083,KABINI-2019-08-10
22223,Kabini,2019,32,2019-08-11,13.30,2280.18,104084,121000,KABINI-2019-08-11
22224,Kabini,2019,32,2019-08-12,13.65,2280.77,57944,53791,KABINI-2019-08-12
22309,Kabini,2019,33,2019-08-13,18.93,2283.10,39973,23292,KABINI-2019-08-13
22310,Kabini,2019,33,2019-08-14,18.60,2282.58,30027,33708,KABINI-2019-08-14
22311,Kabini,2019,33,2019-08-15,18.75,2282.81,18994,17208,KABINI-2019-08-15
22312,Kabini,2019,33,2019-08-16,19.26,2283.61,12378,6292,KABINI-2019-08-16
22313,Kabini,2019,33,2019-08-17,19.34,2283.73,9899,8875,KABINI-2019-08-17
22314,Kabini,2019,33,2019-08-18,19.24,2283.58,6743,7750,KABINI-2019-08-18
22315,Kabini,2019,33,2019-08-19,19.38,2283.79,6409,4708,KABINI-2019-08-19
22400,Kabini,2019,34,2019-08-20,19.39,2283.81,6273,6000,KABINI-2019-08-20
22401,Kabini,2019,34,2019-08-21,19.36,2283.76,5746,6000,KABINI-2019-08-21
22402,Kabini,2019,34,2019-08-22,19.36,2283.76,4205,4083,KABINI-2019-08-22
22403,Kabini,2019,34,2019-08-23,19.43,2283.86,4875,4000,KABINI-2019-08-23
22404,Kabini,2019,34,2019-08-24,19.46,2283.92,4599,4025,KABINI-2019-08-24
22405,Kabini,2019,34,2019-08-25,19.38,2283.79,5170,6025,KABINI-2019-08-25
22406,Kabini,2019,34,2019-08-26,19.39,2283.81,4298,4025,KABINI-2019-08-26
22491,Kabini,2019,35,2019-08-27,19.43,2283.86,5940,5442,KABINI-2019-08-27
22492,Kabini,2019,35,2019-08-28,19.52,2284,9743,8567,KABINI-2019-08-28
22493,Kabini,2019,35,2019-08-29,19.30,2283.66,10590,13025,KABINI-2019-08-29
22494,Kabini,2019,35,2019-08-30,19.34,2283.73,6673,6025,KABINI-2019-08-30
22495,Kabini,2019,35,2019-08-31,19.43,2283.86,7125,6025,KABINI-2019-08-31
22496,Kabini,2019,35,2019-09-01,19.40,2283.82,5846,6025,KABINI-2019-09-01
22497,Kabini,2019,35,2019-09-02,19.43,2283.87,5528,5025,KABINI-2019-09-02
22582,Kabini,2019,36,2019-09-03,19.49,2283.96,8412,7608,KABINI-2019-09-03
22583,Kabini,2019,36,2019-09-04,19.43,2283.87,11475,12025,KABINI-2019-09-04
22584,Kabini,2019,36,2019-09-05,19.02,2283.23,21962,26650,KABINI-2019-09-05
22585,Kabini,2019,36,2019-09-06,19.15,2283.43,24321,22692,KABINI-2019-09-06
22586,Kabini,2019,36,2019-09-07,19.39,2283.81,27342,24358,KABINI-2019-09-07
22587,Kabini,2019,36,2019-09-08,19.39,2283.81,27342,24358,KABINI-2019-09-08
22588,Kabini,2019,36,2019-09-09,19.26,2283.61,23218,26025,KABINI-2019-09-09
22673,Kabini,2019,37,2019-09-10,19.08,2283.33,24044,26025,KABINI-2019-09-10
22674,Kabini,2019,37,2019-09-11,19.36,2283.76,17092,13733,KABINI-2019-09-11
22675,Kabini,2019,37,2019-09-12,19.52,2284,10457,8525,KABINI-2019-09-12
22676,Kabini,2019,37,2019-09-13,19.36,2283.76,7888,9567,KABINI-2019-09-13
22677,Kabini,2019,37,2019-09-14,19.46,2283.92,5522,4192,KABINI-2019-09-14
22678,Kabini,2019,37,2019-09-15,19.52,2284,4754,4025,KABINI-2019-09-15
22679,Kabini,2019,37,2019-09-16,19.50,2283.97,3926,4025,KABINI-2019-09-16
22764,Kabini,2019,38,2019-09-17,19.52,2284,4378,4025,KABINI-2019-09-17
22765,Kabini,2019,38,2019-09-18,19.45,2283.89,3325,4025,KABINI-2019-09-18
22766,Kabini,2019,38,2019-09-19,19.52,2284,3167,2213,KABINI-2019-09-19
22767,Kabini,2019,38,2019-09-20,19.52,2284,4402,4275,KABINI-2019-09-20
22768,Kabini,2019,38,2019-09-21,19.52,2284,2235,2108,KABINI-2019-09-21
22769,Kabini,2019,38,2019-09-22,19.52,2284,2152,2025,KABINI-2019-09-22
22770,Kabini,2019,38,2019-09-23,19.51,2283.99,2077,2025,KABINI-2019-09-23
22855,Kabini,2019,39,2019-09-24,19.52,2284,2227,2025,KABINI-2019-09-24
22856,Kabini,2019,39,2019-09-25,19.52,2284,3485,3358,KABINI-2019-09-25
22857,Kabini,2019,39,2019-09-26,19.52,2284,2902,2775,KABINI-2019-09-26
22858,Kabini,2019,39,2019-09-27,19.52,2284,3152,3025,KABINI-2019-09-27
22859,Kabini,2019,39,2019-09-28,19.52,2284,3217,3090,KABINI-2019-09-28
22860,Kabini,2019,39,2019-09-29,19.52,2284,3717,3590,KABINI-2019-09-29
22861,Kabini,2019,39,2019-09-30,19.52,2284,2550,2423,KABINI-2019-09-30
22946,Kabini,2019,40,2019-10-01,19.52,2284,2217,2090,KABINI-2019-10-01
22947,Kabini,2019,40,2019-10-02,19.47,2283.93,1166,1590,KABINI-2019-10-02
22948,Kabini,2019,40,2019-10-03,19.43,2283.86,1165,1590,KABINI-2019-10-03
22949,Kabini,2019,40,2019-10-04,19.39,2283.81,1316,1590,KABINI-2019-10-04
22950,Kabini,2019,40,2019-10-05,19.38,2283.79,1541,1590,KABINI-2019-10-05
22951,Kabini,2019,40,2019-10-06,19.38,2283.79,1541,1590,KABINI-2019-10-06
22952,Kabini,2019,40,2019-10-07,19.36,2283.76,1466,1590,KABINI-2019-10-07
23036,Kabini,2019,41,2019-10-08,19.36,2283.76,1692,1590,KABINI-2019-10-08
23037,Kabini,2019,41,2019-10-09,19.31,2283.68,1090,1590,KABINI-2019-10-09
23038,Kabini,2019,41,2019-10-10,19.28,2283.63,1315,1590,KABINI-2019-10-10
23039,Kabini,2019,41,2019-10-11,19.26,2283.60,1466,1590,KABINI-2019-10-11
23040,Kabini,2019,41,2019-10-12,19.22,2283.55,1315,1590,KABINI-2019-10-12
23041,Kabini,2019,41,2019-10-13,19.21,2283.53,1541,1590,KABINI-2019-10-13
23042,Kabini,2019,41,2019-10-14,19.21,2283.53,1691,1590,KABINI-2019-10-14
23126,Kabini,2019,42,2019-10-15,19.25,2283.59,2142,1590,KABINI-2019-10-15
23127,Kabini,2019,42,2019-10-16,19.23,2283.56,1465,1590,KABINI-2019-10-16
23128,Kabini,2019,42,2019-10-17,19.27,2283.62,1102,550,KABINI-2019-10-17
23129,Kabini,2019,42,2019-10-18,19.30,2283.66,952,550,KABINI-2019-10-18
23130,Kabini,2019,42,2019-10-19,19.45,2283.89,2382,550,KABINI-2019-10-19
23131,Kabini,2019,42,2019-10-20,19.45,2283.89,3360,3258,KABINI-2019-10-20
23132,Kabini,2019,42,2019-10-21,19.46,2283.91,2720,2467,KABINI-2019-10-21
23216,Kabini,2019,43,2019-10-22,19.49,2283.96,5278,4800,KABINI-2019-10-22
23217,Kabini,2019,43,2019-10-23,19.40,2283.82,4099,5050,KABINI-2019-10-23
23218,Kabini,2019,43,2019-10-24,19.45,2283.89,3054,2425,KABINI-2019-10-24
23219,Kabini,2019,43,2019-10-25,19.50,2283.97,5462,4758,KABINI-2019-10-25
23220,Kabini,2019,43,2019-10-26,19.45,2283.89,8551,9050,KABINI-2019-10-26
23221,Kabini,2019,43,2019-10-27,19.40,2283.82,8626,9050,KABINI-2019-10-27
23222,Kabini,2019,43,2019-10-28,19.48,2283.94,3930,2925,KABINI-2019-10-28
23307,Kabini,2019,44,2019-10-29,19.50,2283.97,2378,2050,KABINI-2019-10-29
23308,Kabini,2019,44,2019-10-30,19.46,2283.92,1776,2050,KABINI-2019-10-30
23309,Kabini,2019,44,2019-10-31,19.48,2283.94,1303,1050,KABINI-2019-10-31
23310,Kabini,2019,44,2019-11-01,19.43,2283.86,3176,3675,KABINI-2019-11-01
23311,Kabini,2019,44,2019-11-02,19.50,2283.98,3037,2050,KABINI-2019-11-02
23312,Kabini,2019,44,2019-11-03,19.49,2283.96,2276,2342,KABINI-2019-11-03
23313,Kabini,2019,44,2019-11-04,19.48,2283.94,1567,1633,KABINI-2019-11-04
23398,Kabini,2019,45,2019-11-05,19.45,2283.89,1259,1550,KABINI-2019-11-05
23399,Kabini,2019,45,2019-11-06,19.38,2283.79,1049,1717,KABINI-2019-11-06
23400,Kabini,2019,45,2019-11-07,19.33,2283.71,1233,1750,KABINI-2019-11-07
23401,Kabini,2019,45,2019-11-08,19.26,2283.61,1082,1750,KABINI-2019-11-08
23402,Kabini,2019,45,2019-11-09,19.23,2283.56,1433,1725,KABINI-2019-11-09
23403,Kabini,2019,45,2019-11-10,19.23,2283.56,1809,1725,KABINI-2019-11-10
23404,Kabini,2019,45,2019-11-11,19.23,2283.56,1733,1725,KABINI-2019-11-11
23489,Kabini,2019,46,2019-12-11,19.23,2283.56,1884,1725,KABINI-2019-12-11
23490,Kabini,2019,46,2019-11-13,19.21,2283.53,1583,1725,KABINI-2019-11-13
23491,Kabini,2019,46,2019-11-14,19.15,2283.43,1056,1725,KABINI-2019-11-14
23492,Kabini,2019,46,2019-11-15,19.06,2283.30,830,1725,KABINI-2019-11-15
23493,Kabini,2019,46,2019-11-16,18.95,2283.12,754,2025,KABINI-2019-11-16
23494,Kabini,2019,46,2019-11-17,18.85,2282.97,987,2025,KABINI-2019-11-17
23495,Kabini,2019,46,2019-11-18,18.75,2282.81,946,2025,KABINI-2019-11-18
23580,Kabini,2019,47,2019-11-19,18.63,2282.62,728,2025,KABINI-2019-11-19
23581,Kabini,2019,47,2019-11-20,18.49,2282.40,593,2108,KABINI-2019-11-20
23582,Kabini,2019,47,2019-11-21,18.33,2282.14,444,2250,KABINI-2019-11-21
23583,Kabini,2019,47,2019-11-22,18.16,2281.87,401,2250,KABINI-2019-11-22
23584,Kabini,2019,47,2019-11-23,18,2281.60,383,2200,KABINI-2019-11-23
23585,Kabini,2019,47,2019-11-24,17.83,2281.32,312,2200,KABINI-2019-11-24
23586,Kabini,2019,47,2019-11-25,17.66,2281.04,311,2200,KABINI-2019-11-25
23671,Kabini,2019,48,2019-11-26,17.49,2280.75,292,2200,KABINI-2019-11-26
23672,Kabini,2019,48,2019-11-27,17.32,2280.46,300,2200,KABINI-2019-11-27
23673,Kabini,2019,48,2019-11-28,17.15,2280.17,299,2200,KABINI-2019-11-28
23674,Kabini,2019,48,2019-11-29,16.97,2279.87,261,2200,KABINI-2019-11-29
23675,Kabini,2019,48,2019-11-30,16.79,2279.56,229,2200,KABINI-2019-11-30
23676,Kabini,2019,48,2019-12-01,16.62,2279.25,228,2200,KABINI-2019-12-01
23677,Kabini,2019,48,2019-12-02,16.57,2279.17,1742,2200,KABINI-2019-12-02
23762,Kabini,2019,49,2019-12-03,16.61,2279.23,2666,2200,KABINI-2019-12-03
23763,Kabini,2019,49,2019-12-04,16.61,2279.23,1770,1700,KABINI-2019-12-04
23764,Kabini,2019,49,2019-12-05,16.53,2279.10,912,1700,KABINI-2019-12-05
23765,Kabini,2019,49,2019-12-06,16.46,2278.97,917,1700,KABINI-2019-12-06
23766,Kabini,2019,49,2019-12-07,16.35,2278.77,480,1700,KABINI-2019-12-07
23767,Kabini,2019,49,2019-12-08,16.24,2278.57,481,1700,KABINI-2019-12-08
23768,Kabini,2019,49,2019-12-09,16.15,2278.41,738,1700,KABINI-2019-12-09
23853,Kabini,2019,50,2019-12-10,16.05,2278.23,609,1700,KABINI-2019-12-10
23854,Kabini,2019,50,2019-12-11,15.94,2278.03,480,1700,KABINI-2019-12-11
23855,Kabini,2019,50,2019-12-12,15.82,2277.82,423,1700,KABINI-2019-12-12
23856,Kabini,2019,50,2019-12-13,15.70,2277.60,361,1700,KABINI-2019-12-13
23857,Kabini,2019,50,2019-12-14,15.60,2277.43,381,1400,KABINI-2019-12-14
23858,Kabini,2019,50,2019-12-15,15.59,2277.41,941,1000,KABINI-2019-12-15
23859,Kabini,2019,50,2019-12-16,15.56,2277.35,684,1000,KABINI-2019-12-16
23944,Kabini,2019,51,2019-12-17,15.56,2277.35,620,1000,KABINI-2019-12-17
23945,Kabini,2019,51,2019-12-18,15.48,2277.21,619,1000,KABINI-2019-12-18
23946,Kabini,2019,51,2019-12-19,15.44,2277.13,556,1000,KABINI-2019-12-19
23947,Kabini,2019,51,2019-12-20,15.38,2277.02,363,1000,KABINI-2019-12-20
23948,Kabini,2019,51,2019-12-21,15.31,2276.90,307,1000,KABINI-2019-12-21
23949,Kabini,2019,51,2019-12-22,11.39,2276.77,294,1050,KABINI-2019-12-22
23950,Kabini,2019,51,2019-12-23,11.32,2276.64,294,1050,KABINI-2019-12-23
24041,Kabini,2019,52,2019-12-24,15.14,2276.59,301,550,KABINI-2019-12-24
24042,Kabini,2019,52,2019-12-25,15.16,2276.62,308,50,KABINI-2019-12-25
24043,Kabini,2019,52,2019-12-26,15.18,2276.66,372,50,KABINI-2019-12-26
24044,Kabini,2019,52,2019-12-27,15.20,2276.70,373,50,KABINI-2019-12-27
24045,Kabini,2019,52,2019-12-28,15.22,2276.74,372,50,KABINI-2019-12-28
24046,Kabini,2019,52,2019-12-29,15.25,2276.78,371,50,KABINI-2019-12-29
24047,Kabini,2019,52,2019-12-30,15.26,2276.81,308,50,KABINI-2019-12-30
24048,Kabini,2019,52,2019-12-31,15.28,2276.85,372,50,KABINI-2019-12-31
24139,Kabini,2017,6,2017-02-05,6.23,2256.93,91,700,KABINI-2017-02-05
24140,Kabini,2017,6,2017-02-06,6.18,2256.76,65,700,KABINI-2017-02-06
24141,Kabini,2017,6,2017-02-07,6.12,2256.60,105,700,KABINI-2017-02-07
24142,Kabini,2017,6,2017-02-08,6.06,2256.43,65,700,KABINI-2017-02-08
24143,Kabini,2017,6,2017-02-09,6.01,2256.27,104,700,KABINI-2017-02-09
24144,Kabini,2017,6,2017-02-10,5.95,2256.10,64,700,KABINI-2017-02-10
24145,Kabini,2017,6,2017-02-11,5.89,2255.92,36,700,KABINI-2017-02-11
24230,Kabini,2017,7,2017-02-12,5.83,2255.75,90,700,KABINI-2017-02-12
24231,Kabini,2017,7,2017-02-13,5.79,2255.62,44,500,KABINI-2017-02-13
24232,Kabini,2017,7,2017-02-14,5.75,2255.50,83,500,KABINI-2017-02-14
24233,Kabini,2017,7,2017-02-15,5.70,2255.37,43,500,KABINI-2017-02-15
24234,Kabini,2017,7,2017-02-16,5.66,2255.25,82,500,KABINI-2017-02-16
24235,Kabini,2017,7,2017-02-17,5.62,2255.12,44,500,KABINI-2017-02-17
24236,Kabini,2017,7,2017-02-18,5.56,2254.94,56,700,KABINI-2017-02-18
24321,Kabini,2017,8,2017-02-19,5.50,2254.75,28,700,KABINI-2017-02-19
24322,Kabini,2017,8,2017-02-20,5.44,2254.57,66,700,KABINI-2017-02-20
24323,Kabini,2017,8,2017-02-21,5.38,2254.38,28,700,KABINI-2017-02-21
24324,Kabini,2017,8,2017-02-22,5.32,2254.20,65,700,KABINI-2017-02-22
24325,Kabini,2017,8,2017-02-23,5.26,2254.01,27,700,KABINI-2017-02-23
24326,Kabini,2017,8,2017-02-24,5.19,2253.81,16,700,KABINI-2017-02-24
24327,Kabini,2017,8,2017-02-25,5.13,2253.62,54,700,KABINI-2017-02-25
24412,Kabini,2017,9,2017-02-26,5.07,2253.42,17,700,KABINI-2017-02-26
24413,Kabini,2017,9,2017-02-27,5.01,2253.23,53,700,KABINI-2017-02-27
24414,Kabini,2017,9,2017-02-28,4.94,2253.01,43,800,KABINI-2017-02-28
24415,Kabini,2017,9,2017-03-01,4.87,2252.78,50,800,KABINI-2017-03-01
24416,Kabini,2017,9,2017-03-02,4.80,2252.54,17,800,KABINI-2017-03-02
24417,Kabini,2017,9,2017-03-03,4.73,2252.30,39,800,KABINI-2017-03-03
24418,Kabini,2017,9,2017-03-04,4.66,2252.06,38,800,KABINI-2017-03-04
24503,Kabini,2017,10,2017-03-05,4.59,2251.81,40,800,KABINI-2017-03-05
24504,Kabini,2017,10,2017-03-06,4.52,2251.55,19,800,KABINI-2017-03-06
24505,Kabini,2017,10,2017-03-07,4.52,2251.55,19,800,KABINI-2017-03-07
24506,Kabini,2017,10,2017-03-08,4.49,2251.44,28,0,KABINI-2017-03-08
24507,Kabini,2017,10,2017-03-09,4.47,2251.40,31,100,KABINI-2017-03-09
24508,Kabini,2017,10,2017-03-10,4.47,2251.37,63,100,KABINI-2017-03-10
24509,Kabini,2017,10,2017-03-11,4.45,2251.33,30,100,KABINI-2017-03-11
24594,Kabini,2017,11,2017-03-12,4.45,2251.30,63,100,KABINI-2017-03-12
24595,Kabini,2017,11,2017-03-13,4.43,2251.26,30,100,KABINI-2017-03-13
24596,Kabini,2017,11,2017-03-14,4.43,2251.23,62,100,KABINI-2017-03-14
24597,Kabini,2017,11,2017-03-15,4.42,2251.19,30,100,KABINI-2017-03-15
24598,Kabini,2017,11,2017-03-16,4.41,2251.16,62,100,KABINI-2017-03-16
24599,Kabini,2017,11,2017-03-17,4.40,2251.12,29,100,KABINI-2017-03-17
24600,Kabini,2017,11,2017-03-18,4.39,2251.09,62,100,KABINI-2017-03-18
24685,Kabini,2017,12,2017-03-19,4.38,2251.05,30,100,KABINI-2017-03-19
24686,Kabini,2017,12,2017-03-20,4.37,2251.02,61,100,KABINI-2017-03-20
24687,Kabini,2017,12,2017-03-21,4.36,2250.98,33,100,KABINI-2017-03-21
24688,Kabini,2017,12,2017-03-22,4.35,2250.94,37,100,KABINI-2017-03-22
24689,Kabini,2017,12,2017-03-23,4.34,2250.91,67,100,KABINI-2017-03-23
24690,Kabini,2017,12,2017-03-24,4.33,2250.87,36,100,KABINI-2017-03-24
24691,Kabini,2017,12,2017-03-25,4.32,2250.84,66,100,KABINI-2017-03-25
24776,Kabini,2017,13,2017-03-26,4.31,2250.80,36,100,KABINI-2017-03-26
24777,Kabini,2017,13,2017-03-27,4.30,2250.77,66,100,KABINI-2017-03-27
24778,Kabini,2017,13,2017-03-28,4.29,2250.73,35,100,KABINI-2017-03-28
24779,Kabini,2017,13,2017-03-29,4.28,2250.70,66,100,KABINI-2017-03-29
24780,Kabini,2017,13,2017-03-30,4.27,2250.66,35,100,KABINI-2017-03-30
24781,Kabini,2017,13,2017-03-31,4.26,2250.63,66,100,KABINI-2017-03-31
24782,Kabini,2017,13,2017-04-01,4.25,2250.59,35,100,KABINI-2017-04-01
24867,Kabini,2017,14,2017-04-02,4.24,2250.54,24,100,KABINI-2017-04-02
24868,Kabini,2017,14,2017-04-03,4.23,2250.50,55,100,KABINI-2017-04-03
24869,Kabini,2017,14,2017-04-04,4.22,2250.45,23,100,KABINI-2017-04-04
24870,Kabini,2017,14,2017-04-05,4.21,2250.41,53,100,KABINI-2017-04-05
24871,Kabini,2017,14,2017-04-06,4.19,2250.36,23,100,KABINI-2017-04-06
24872,Kabini,2017,14,2017-04-07,4.18,2250.32,53,100,KABINI-2017-04-07
24873,Kabini,2017,14,2017-04-08,4.17,2250.27,22,100,KABINI-2017-04-08
24958,Kabini,2017,15,2017-04-09,4.18,2250.30,53,100,KABINI-2017-04-09
24959,Kabini,2017,15,2017-04-10,4.15,2250.18,22,100,KABINI-2017-04-10
24960,Kabini,2017,15,2017-04-11,4.14,2250.14,52,100,KABINI-2017-04-11
24961,Kabini,2017,15,2017-04-12,4.14,2250.14,52,100,KABINI-2017-04-12
24962,Kabini,2017,15,2017-04-13,4.11,2250.05,52,100,KABINI-2017-04-13
24963,Kabini,2017,15,2017-04-14,4.10,2250,21,100,KABINI-2017-04-14
24964,Kabini,2017,15,2017-04-15,4.09,2249.95,30,100,KABINI-2017-04-15
25049,Kabini,2017,16,2017-04-16,4.08,2249.91,58,100,KABINI-2017-04-16
25050,Kabini,2017,16,2017-04-17,4.06,2249.86,29,100,KABINI-2017-04-17
25051,Kabini,2017,16,2017-04-18,4.05,2249.82,58,100,KABINI-2017-04-18
25052,Kabini,2017,16,2017-04-19,4.04,2249.77,29,100,KABINI-2017-04-19
25053,Kabini,2017,16,2017-04-20,4.03,2249.73,59,100,KABINI-2017-04-20
25054,Kabini,2017,16,2017-04-21,4.02,2249.68,29,100,KABINI-2017-04-21
25055,Kabini,2017,16,2017-04-22,4.01,2249.64,57,100,KABINI-2017-04-22
25140,Kabini,2017,17,2017-04-23,4,2249.61,36,50,KABINI-2017-04-23
25141,Kabini,2017,17,2017-04-24,4,2249.59,64,50,KABINI-2017-04-24
25142,Kabini,2017,17,2017-04-25,3.99,2249.56,35,50,KABINI-2017-04-25
25143,Kabini,2017,17,2017-04-26,3.98,2249.54,64,50,KABINI-2017-04-26
25144,Kabini,2017,17,2017-04-27,3.98,2249.51,35,50,KABINI-2017-04-27
25145,Kabini,2017,17,2017-04-28,3.97,2249.49,64,50,KABINI-2017-04-28
25146,Kabini,2017,17,2017-04-29,3.96,2249.46,35,50,KABINI-2017-04-29
25231,Kabini,2017,18,2017-04-30,3.96,2249.44,64,50,KABINI-2017-04-30
25232,Kabini,2017,18,2017-05-01,3.95,2249.41,35,50,KABINI-2017-05-01
25233,Kabini,2017,18,2017-05-02,3.95,2249.39,69,50,KABINI-2017-05-02
25234,Kabini,2017,18,2017-05-03,3.94,2249.36,40,50,KABINI-2017-05-03
25235,Kabini,2017,18,2017-05-04,3.93,2249.34,68,50,KABINI-2017-05-04
25236,Kabini,2017,18,2017-05-05,3.92,2249.29,33,100,KABINI-2017-05-05
25237,Kabini,2017,18,2017-05-06,3.91,2249.25,61,100,KABINI-2017-05-06
25322,Kabini,2017,19,2017-05-07,3.90,2249.20,32,100,KABINI-2017-05-07
25323,Kabini,2017,19,2017-05-08,3.89,2249.16,60,100,KABINI-2017-05-08
25324,Kabini,2017,19,2017-05-09,3.88,2249.11,31,100,KABINI-2017-05-09
25325,Kabini,2017,19,2017-05-10,3.87,2249.07,60,100,KABINI-2017-05-10
25326,Kabini,2017,19,2017-05-11,3.85,2249.02,31,100,KABINI-2017-05-11
25327,Kabini,2017,19,2017-05-12,3.85,2248.98,63,100,KABINI-2017-05-12
25328,Kabini,2017,19,2017-05-13,3.83,2248.93,37,100,KABINI-2017-05-13
25413,Kabini,2017,20,2017-05-14,3.82,2248.89,64,100,KABINI-2017-05-14
25414,Kabini,2017,20,2017-05-15,3.81,2248.84,37,100,KABINI-2017-05-15
25415,Kabini,2017,20,2017-05-16,3.80,2248.80,65,100,KABINI-2017-05-16
25416,Kabini,2017,20,2017-05-17,3.79,2248.75,36,100,KABINI-2017-05-17
25417,Kabini,2017,20,2017-05-18,3.78,2248.71,64,100,KABINI-2017-05-18
25418,Kabini,2017,20,2017-05-19,3.77,2248.66,36,100,KABINI-2017-05-19
25419,Kabini,2017,20,2017-05-20,3.76,2248.62,64,100,KABINI-2017-05-20
25504,Kabini,2017,21,2017-05-21,3.75,2248.58,64,100,KABINI-2017-05-21
25505,Kabini,2017,21,2017-05-22,3.74,2248.55,92,100,KABINI-2017-05-22
25506,Kabini,2017,21,2017-05-23,3.73,2248.51,64,100,KABINI-2017-05-23
25507,Kabini,2017,21,2017-05-24,3.72,2248.46,36,100,KABINI-2017-05-24
25508,Kabini,2017,21,2017-05-25,3.71,2248.42,64,100,KABINI-2017-05-25
25509,Kabini,2017,21,2017-05-26,3.71,2248.39,91,100,KABINI-2017-05-26
25510,Kabini,2017,21,2017-05-27,3.70,2248.35,64,100,KABINI-2017-05-27
25595,Kabini,2017,22,2017-06-01,3.66,2248.20,90,100,KABINI-2017-06-01
25596,Kabini,2017,22,2017-06-02,3.66,2248.18,118,100,KABINI-2017-06-02
25597,Kabini,2017,22,2017-06-03,3.65,2248.17,146,100,KABINI-2017-06-03
25598,Kabini,2017,22,2017-05-29,3.68,2248.28,63,100,KABINI-2017-05-29
25599,Kabini,2017,22,2017-05-30,3.67,2248.25,90,100,KABINI-2017-05-30
25600,Kabini,2017,22,2017-05-31,3.67,2248.23,118,100,KABINI-2017-05-31
25601,Kabini,2017,22,2017-05-28,3.69,2248.32,91,100,KABINI-2017-05-28
25686,Kabini,2017,23,2017-06-04,3.65,2248.15,118,100,KABINI-2017-06-04
25687,Kabini,2017,23,2017-06-05,3.64,2248.12,91,100,KABINI-2017-06-05
25688,Kabini,2017,23,2017-06-06,3.64,2248.10,118,100,KABINI-2017-06-06
