SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
21294,Hemavathi,2019,22,2019-05-28,4.84,2864.12,89,200,HEMAVATHI-2019-05-28
21295,Hemavathi,2019,22,2019-05-29,4.83,2864.07,89,200,HEMAVATHI-2019-05-29
21296,Hemavathi,2019,22,2019-05-30,4.82,2864.02,87,200,HEMAVATHI-2019-05-30
21297,Hemavathi,2019,22,2019-05-31,4.81,2863.98,113,200,HEMAVATHI-2019-05-31
21298,Hemavathi,2019,22,2019-06-01,4.80,2863.94,114,200,HEMAVATHI-2019-06-01
21299,Hemavathi,2019,22,2019-06-02,4.80,2863.94,219,200,HEMAVATHI-2019-06-02
21300,Hemavathi,2019,22,2019-06-03,4.80,2863.94,219,200,HEMAVATHI-2019-06-03
21385,Hemavathi,2019,23,2019-06-04,4.80,2863.94,219,200,HEMAVATHI-2019-06-04
21386,Hemavathi,2019,23,2019-06-05,4.80,2863.94,219,200,HEMAVATHI-2019-06-05
21387,Hemavathi,2019,23,2019-06-06,4.80,2863.94,219,200,HEMAVATHI-2019-06-06
21388,Hemavathi,2019,23,2019-06-07,4.80,2863.94,219,200,HEMAVATHI-2019-06-07
21389,Hemavathi,2019,23,2019-06-08,4.80,2863.94,219,200,HEMAVATHI-2019-06-08
21390,Hemavathi,2019,23,2019-06-09,4.79,2863.90,114,200,HEMAVATHI-2019-06-09
21391,Hemavathi,2019,23,2019-06-10,4.79,2863.90,219,200,HEMAVATHI-2019-06-10
21476,Hemavathi,2019,24,2019-06-11,4.79,2863.90,219,200,HEMAVATHI-2019-06-11
21477,Hemavathi,2019,24,2019-06-12,4.78,2863.86,113,200,HEMAVATHI-2019-06-12
21478,Hemavathi,2019,24,2019-06-13,4.77,2863.83,139,200,HEMAVATHI-2019-06-13
21479,Hemavathi,2019,24,2019-06-14,4.77,2863.81,167,200,HEMAVATHI-2019-06-14
21480,Hemavathi,2019,24,2019-06-15,4.77,2863.83,271,200,HEMAVATHI-2019-06-15
21481,Hemavathi,2019,24,2019-06-16,4.78,2863.87,323,200,HEMAVATHI-2019-06-16
21482,Hemavathi,2019,24,2019-06-17,4.79,2863.92,350,200,HEMAVATHI-2019-06-17
21567,Hemavathi,2019,25,2019-06-18,4.80,2863.94,271,200,HEMAVATHI-2019-06-18
21568,Hemavathi,2019,25,2019-06-19,4.80,2863.96,271,200,HEMAVATHI-2019-06-19
21569,Hemavathi,2019,25,2019-06-20,4.81,2863.98,271,200,HEMAVATHI-2019-06-20
21570,Hemavathi,2019,25,2019-06-21,4.81,2864,270,200,HEMAVATHI-2019-06-21
21571,Hemavathi,2019,25,2019-06-22,4.82,2864.02,271,200,HEMAVATHI-2019-06-22
21572,Hemavathi,2019,25,2019-06-23,4.82,2864.04,271,200,HEMAVATHI-2019-06-23
21573,Hemavathi,2019,25,2019-06-24,4.83,2864.10,375,200,HEMAVATHI-2019-06-24
21658,Hemavathi,2019,26,2019-06-25,4.85,2864.18,428,200,HEMAVATHI-2019-06-25
21659,Hemavathi,2019,26,2019-06-26,4.88,2864.30,533,200,HEMAVATHI-2019-06-26
21660,Hemavathi,2019,26,2019-06-27,4.91,2864.44,585,200,HEMAVATHI-2019-06-27
21661,Hemavathi,2019,26,2019-06-28,4.97,2864.71,925,200,HEMAVATHI-2019-06-28
21662,Hemavathi,2019,26,2019-06-29,5.02,2864.94,821,200,HEMAVATHI-2019-06-29
21663,Hemavathi,2019,26,2019-06-30,5.07,2865.12,710,200,HEMAVATHI-2019-06-30
21664,Hemavathi,2019,26,2019-07-01,5.19,2865.62,1610,200,HEMAVATHI-2019-07-01
21749,Hemavathi,2019,27,2019-07-02,5.41,2866.54,2779,200,HEMAVATHI-2019-07-02
21750,Hemavathi,2019,27,2019-07-03,5.64,2867.34,2857,200,HEMAVATHI-2019-07-03
21751,Hemavathi,2019,27,2019-07-04,5.94,2868.21,3693,200,HEMAVATHI-2019-07-04
21752,Hemavathi,2019,27,2019-07-05,6.24,2869.15,3688,200,HEMAVATHI-2019-07-05
21753,Hemavathi,2019,27,2019-07-06,6.53,2870.75,3572,200,HEMAVATHI-2019-07-06
21754,Hemavathi,2019,27,2019-07-07,7.35,2873.67,9814,200,HEMAVATHI-2019-07-07
21755,Hemavathi,2019,27,2019-07-08,8.40,2876.75,12314,200,HEMAVATHI-2019-07-08
21840,Hemavathi,2019,28,2019-07-09,9.16,2878.75,9017,200,HEMAVATHI-2019-07-09
21841,Hemavathi,2019,28,2019-07-10,10.03,2880.90,10361,200,HEMAVATHI-2019-07-10
21842,Hemavathi,2019,28,2019-07-11,10.99,2883.25,11289,200,HEMAVATHI-2019-07-11
21843,Hemavathi,2019,28,2019-07-12,11.67,2884.91,8055,200,HEMAVATHI-2019-07-12
21844,Hemavathi,2019,28,2019-07-13,11.99,2885.70,3956,200,HEMAVATHI-2019-07-13
21845,Hemavathi,2019,28,2019-07-14,12.21,2886.25,2827,200,HEMAVATHI-2019-07-14
21846,Hemavathi,2019,28,2019-07-15,12.38,2886.65,2121,200,HEMAVATHI-2019-07-15
21931,Hemavathi,2019,29,2019-07-16,12.50,2886.95,1650,200,HEMAVATHI-2019-07-16
21932,Hemavathi,2019,29,2019-07-17,12.61,2887.22,1509,200,HEMAVATHI-2019-07-17
21933,Hemavathi,2019,29,2019-07-18,12.72,2887.50,1556,200,HEMAVATHI-2019-07-18
21934,Hemavathi,2019,29,2019-07-19,12.82,2887.75,1414,200,HEMAVATHI-2019-07-19
21935,Hemavathi,2019,29,2019-07-20,12.93,2888,1415,200,HEMAVATHI-2019-07-20
21936,Hemavathi,2019,29,2019-07-21,13.09,2888.29,2124,200,HEMAVATHI-2019-07-21
21937,Hemavathi,2019,29,2019-07-22,13.50,2889.02,4991,200,HEMAVATHI-2019-07-22
22022,Hemavathi,2019,30,2019-07-23,13.98,2889.87,5773,200,HEMAVATHI-2019-07-23
22023,Hemavathi,2019,30,2019-07-24,14.33,2890.50,4344,200,HEMAVATHI-2019-07-24
22024,Hemavathi,2019,30,2019-07-25,14.61,2891,3497,200,HEMAVATHI-2019-07-25
22025,Hemavathi,2019,30,2019-07-26,14.90,2891.50,3498,200,HEMAVATHI-2019-07-26
22026,Hemavathi,2019,30,2019-07-27,15.13,2891.91,3962,1250,HEMAVATHI-2019-07-27
22027,Hemavathi,2019,30,2019-07-28,15.29,2892.20,4429,2500,HEMAVATHI-2019-07-28
22028,Hemavathi,2019,30,2019-07-29,15.36,2892.33,3386,2500,HEMAVATHI-2019-07-29
22113,Hemavathi,2019,31,2019-07-30,15.52,2892.60,5449,3650,HEMAVATHI-2019-07-30
22114,Hemavathi,2019,31,2019-07-31,15.47,2892.52,4517,5000,HEMAVATHI-2019-07-31
22115,Hemavathi,2019,31,2019-08-01,15.36,2892.33,3801,5000,HEMAVATHI-2019-08-01
22116,Hemavathi,2019,31,2019-08-02,15.36,2892.33,3840,3800,HEMAVATHI-2019-08-02
22117,Hemavathi,2019,31,2019-08-03,15.55,2892.66,5991,3800,HEMAVATHI-2019-08-03
22118,Hemavathi,2019,31,2019-08-04,15.85,2893.20,8561,5000,HEMAVATHI-2019-08-04
22119,Hemavathi,2019,31,2019-08-05,16.46,2894.27,12015,5000,HEMAVATHI-2019-08-05
22204,Hemavathi,2019,32,2019-08-06,17.54,2896.20,17623,5000,HEMAVATHI-2019-08-06
22205,Hemavathi,2019,32,2019-08-07,19.55,2899.77,28317,5000,HEMAVATHI-2019-08-07
22206,Hemavathi,2019,32,2019-08-08,23.28,2905.30,48133,5000,HEMAVATHI-2019-08-08
22207,Hemavathi,2019,32,2019-08-09,26.95,2912.10,74140,16000,HEMAVATHI-2019-08-09
22208,Hemavathi,2019,32,2019-08-10,31.62,2917.60,113435,59400,HEMAVATHI-2019-08-10
22209,Hemavathi,2019,32,2019-08-11,31.97,2918,101967,97800,HEMAVATHI-2019-08-11
22210,Hemavathi,2019,32,2019-08-12,33.28,2919.41,56289,41100,HEMAVATHI-2019-08-12
22295,Hemavathi,2019,33,2019-08-13,36.05,2920.91,19873,3300,HEMAVATHI-2019-08-13
22296,Hemavathi,2019,33,2019-08-14,36.51,2921.39,12144,7720,HEMAVATHI-2019-08-14
22297,Hemavathi,2019,33,2019-08-15,36.67,2921.55,11258,8400,HEMAVATHI-2019-08-15
22298,Hemavathi,2019,33,2019-08-16,36.72,2921.60,10969,10350,HEMAVATHI-2019-08-16
22299,Hemavathi,2019,33,2019-08-17,36.62,2921.50,10493,11350,HEMAVATHI-2019-08-17
22300,Hemavathi,2019,33,2019-08-18,36.40,2921.27,9189,11700,HEMAVATHI-2019-08-18
22301,Hemavathi,2019,33,2019-08-19,36.57,2921.45,8173,6100,HEMAVATHI-2019-08-19
22386,Hemavathi,2019,34,2019-08-20,36.62,2921.50,7569,6950,HEMAVATHI-2019-08-20
22387,Hemavathi,2019,34,2019-08-21,36.67,2921.55,6021,5400,HEMAVATHI-2019-08-21
22388,Hemavathi,2019,34,2019-08-22,36.72,2921.60,6021,5400,HEMAVATHI-2019-08-22
22389,Hemavathi,2019,34,2019-08-23,36.72,2921.60,5463,5400,HEMAVATHI-2019-08-23
22390,Hemavathi,2019,34,2019-08-24,36.72,2921.60,5463,5400,HEMAVATHI-2019-08-24
22391,Hemavathi,2019,34,2019-08-25,36.72,2921.60,5613,5550,HEMAVATHI-2019-08-25
22392,Hemavathi,2019,34,2019-08-26,36.57,2921.45,3935,5550,HEMAVATHI-2019-08-26
22477,Hemavathi,2019,35,2019-08-27,36.59,2921.47,4337,4050,HEMAVATHI-2019-08-27
22478,Hemavathi,2019,35,2019-08-28,36.62,2921.50,4451,4050,HEMAVATHI-2019-08-28
22479,Hemavathi,2019,35,2019-08-29,36.67,2921.55,4825,4200,HEMAVATHI-2019-08-29
22480,Hemavathi,2019,35,2019-08-30,36.72,2921.60,5075,4450,HEMAVATHI-2019-08-30
22481,Hemavathi,2019,35,2019-08-31,36.69,2921.57,4203,4475,HEMAVATHI-2019-08-31
22482,Hemavathi,2019,35,2019-09-01,36.67,2921.55,4390,4550,HEMAVATHI-2019-09-01
22483,Hemavathi,2019,35,2019-09-02,36.86,2921.75,6949,4650,HEMAVATHI-2019-09-02
22568,Hemavathi,2019,36,2019-09-03,36.67,2921.55,10373,12550,HEMAVATHI-2019-09-03
22569,Hemavathi,2019,36,2019-09-04,36.64,2921.52,12224,12500,HEMAVATHI-2019-09-04
22570,Hemavathi,2019,36,2019-09-05,36.64,2921.52,14660,14600,HEMAVATHI-2019-09-05
22571,Hemavathi,2019,36,2019-09-06,36.72,2921.60,19605,18650,HEMAVATHI-2019-09-06
22572,Hemavathi,2019,36,2019-09-07,36.74,2921.62,24232,23950,HEMAVATHI-2019-09-07
22573,Hemavathi,2019,36,2019-09-08,36.60,2921.48,23841,25350,HEMAVATHI-2019-09-08
22574,Hemavathi,2019,36,2019-09-09,36.60,2921.48,23460,23400,HEMAVATHI-2019-09-09
22659,Hemavathi,2019,37,2019-09-10,36.60,2921.48,21060,21000,HEMAVATHI-2019-09-10
22660,Hemavathi,2019,37,2019-09-11,37.10,2922,14479,8600,HEMAVATHI-2019-09-11
22661,Hemavathi,2019,37,2019-09-12,37.10,2922,9062,9000,HEMAVATHI-2019-09-12
22662,Hemavathi,2019,37,2019-09-13,37.10,2922,8962,8900,HEMAVATHI-2019-09-13
22663,Hemavathi,2019,37,2019-09-14,37.10,2922,7764,7700,HEMAVATHI-2019-09-14
22664,Hemavathi,2019,37,2019-09-15,37.10,2922,6764,6700,HEMAVATHI-2019-09-15
22665,Hemavathi,2019,37,2019-09-16,37.06,2921.95,5205,5700,HEMAVATHI-2019-09-16
22750,Hemavathi,2019,38,2019-09-17,37.06,2921.95,5264,5200,HEMAVATHI-2019-09-17
22751,Hemavathi,2019,38,2019-09-18,37.01,2921.90,4805,5300,HEMAVATHI-2019-09-18
22752,Hemavathi,2019,38,2019-09-19,36.96,2921.85,4303,4800,HEMAVATHI-2019-09-19
22753,Hemavathi,2019,38,2019-09-20,36.89,2921.78,4079,4800,HEMAVATHI-2019-09-20
22754,Hemavathi,2019,38,2019-09-21,36.79,2921.68,3747,4800,HEMAVATHI-2019-09-21
22755,Hemavathi,2019,38,2019-09-22,36.62,2921.50,2852,4800,HEMAVATHI-2019-09-22
22756,Hemavathi,2019,38,2019-09-23,36.52,2921.40,3747,4800,HEMAVATHI-2019-09-23
22841,Hemavathi,2019,39,2019-09-27,36.57,2921.45,4800,4400,HEMAVATHI-2019-09-27
22842,Hemavathi,2019,39,2019-09-28,36.48,2921.35,3548,4600,HEMAVATHI-2019-09-28
22843,Hemavathi,2019,39,2019-09-29,36.33,2921.20,3089,4700,HEMAVATHI-2019-09-29
22844,Hemavathi,2019,39,2019-09-30,36.18,2921.04,2977,4700,HEMAVATHI-2019-09-30
22845,Hemavathi,2019,39,2019-09-24,36.48,2921.35,4104,4600,HEMAVATHI-2019-09-24
22846,Hemavathi,2019,39,2019-09-25,36.48,2921.35,4361,4300,HEMAVATHI-2019-09-25
22847,Hemavathi,2019,39,2019-09-26,36.54,2921.42,5048,4200,HEMAVATHI-2019-09-26
22932,Hemavathi,2019,40,2019-10-01,35.94,2920.80,2081,4700,HEMAVATHI-2019-10-01
22933,Hemavathi,2019,40,2019-10-02,35.78,2920.63,2566,4400,HEMAVATHI-2019-10-02
22934,Hemavathi,2019,40,2019-10-03,35.65,2920.50,2612,4000,HEMAVATHI-2019-10-03
22935,Hemavathi,2019,40,2019-10-04,35.46,2920.30,2428,4600,HEMAVATHI-2019-10-04
22936,Hemavathi,2019,40,2019-10-05,35.32,2920.15,3085,4700,HEMAVATHI-2019-10-05
22937,Hemavathi,2019,40,2019-10-06,35.32,2920.15,3085,4700,HEMAVATHI-2019-10-06
22938,Hemavathi,2019,40,2019-10-07,35.15,2919.98,3867,4800,HEMAVATHI-2019-10-07
23022,Hemavathi,2019,41,2019-10-08,35.08,2919.90,3730,4525,HEMAVATHI-2019-10-08
23023,Hemavathi,2019,41,2019-10-09,35.17,2920,5837,5700,HEMAVATHI-2019-10-09
23024,Hemavathi,2019,41,2019-10-10,35.21,2920.04,5211,4700,HEMAVATHI-2019-10-10
23025,Hemavathi,2019,41,2019-10-11,35.08,2919.90,3244,4700,HEMAVATHI-2019-10-11
23026,Hemavathi,2019,41,2019-10-12,35.08,2919.90,4767,4700,HEMAVATHI-2019-10-12
23027,Hemavathi,2019,41,2019-10-13,35.22,2920.05,6400,4700,HEMAVATHI-2019-10-13
23028,Hemavathi,2019,41,2019-10-14,35.29,2920.12,5550,4700,HEMAVATHI-2019-10-14
23112,Hemavathi,2019,42,2019-10-15,35.29,2920.12,4717,4650,HEMAVATHI-2019-10-15
23113,Hemavathi,2019,42,2019-10-16,35.41,2920.25,5819,4300,HEMAVATHI-2019-10-16
23114,Hemavathi,2019,42,2019-10-17,35.65,2920.50,6810,3950,HEMAVATHI-2019-10-17
23115,Hemavathi,2019,42,2019-10-18,35.68,2920.53,4400,4000,HEMAVATHI-2019-10-18
23116,Hemavathi,2019,42,2019-10-19,35.80,2920.65,5706,4300,HEMAVATHI-2019-10-19
23117,Hemavathi,2019,42,2019-10-20,35.80,2920.65,4364,4300,HEMAVATHI-2019-10-20
23118,Hemavathi,2019,42,2019-10-21,35.90,2920.75,5483,4300,HEMAVATHI-2019-10-21
23202,Hemavathi,2019,43,2019-10-22,36.35,2921.22,9470,4150,HEMAVATHI-2019-10-22
23203,Hemavathi,2019,43,2019-10-23,36.57,2921.45,8036,5400,HEMAVATHI-2019-10-23
23204,Hemavathi,2019,43,2019-10-24,36.62,2921.50,6123,5500,HEMAVATHI-2019-10-24
23205,Hemavathi,2019,43,2019-10-25,36.79,2921.68,5877,3800,HEMAVATHI-2019-10-25
23206,Hemavathi,2019,43,2019-10-26,36.96,2921.85,5765,3800,HEMAVATHI-2019-10-26
23207,Hemavathi,2019,43,2019-10-27,37.06,2921.95,6481,5300,HEMAVATHI-2019-10-27
23208,Hemavathi,2019,43,2019-10-28,36.82,2921.71,6877,9500,HEMAVATHI-2019-10-28
23293,Hemavathi,2019,44,2019-10-29,36.77,2921.65,4190,4800,HEMAVATHI-2019-10-29
23294,Hemavathi,2019,44,2019-10-30,36.72,2921.60,3204,3700,HEMAVATHI-2019-10-30
23295,Hemavathi,2019,44,2019-10-31,36.67,2921.55,3402,3900,HEMAVATHI-2019-10-31
23296,Hemavathi,2019,44,2019-11-01,36.63,2921.51,3284,3670,HEMAVATHI-2019-11-01
23297,Hemavathi,2019,44,2019-11-02,36.54,2921.42,2730,3670,HEMAVATHI-2019-11-02
23298,Hemavathi,2019,44,2019-11-03,36.36,2921.23,1711,3770,HEMAVATHI-2019-11-03
23299,Hemavathi,2019,44,2019-11-04,36.18,2921.04,1813,3870,HEMAVATHI-2019-11-04
23384,Hemavathi,2019,45,2019-11-05,35.99,2920.85,1973,4030,HEMAVATHI-2019-11-05
23385,Hemavathi,2019,45,2019-11-06,35.77,2920.62,1645,4150,HEMAVATHI-2019-11-06
23386,Hemavathi,2019,45,2019-11-07,35.53,2920.37,1471,4200,HEMAVATHI-2019-11-07
23387,Hemavathi,2019,45,2019-11-08,35.39,2920.23,2749,4250,HEMAVATHI-2019-11-08
23388,Hemavathi,2019,45,2019-11-09,35.27,2920.10,2861,4250,HEMAVATHI-2019-11-09
23389,Hemavathi,2019,45,2019-11-10,35.15,2919.98,3083,4350,HEMAVATHI-2019-11-10
23390,Hemavathi,2019,45,2019-11-11,34.94,2919.75,1947,4350,HEMAVATHI-2019-11-11
23475,Hemavathi,2019,46,2019-12-11,34.70,2919.49,1625,4350,HEMAVATHI-2019-12-11
23476,Hemavathi,2019,46,2019-11-13,34.42,2919.19,1197,4350,HEMAVATHI-2019-11-13
23477,Hemavathi,2019,46,2019-11-14,34.15,2918.90,1304,4350,HEMAVATHI-2019-11-14
23478,Hemavathi,2019,46,2019-11-15,33.84,2918.57,874,4350,HEMAVATHI-2019-11-15
23479,Hemavathi,2019,46,2019-11-16,33.60,2918.31,1625,4350,HEMAVATHI-2019-11-16
23480,Hemavathi,2019,46,2019-11-17,33.35,2918.04,1515,4350,HEMAVATHI-2019-11-17
23481,Hemavathi,2019,46,2019-11-18,33.09,2917.75,1415,4350,HEMAVATHI-2019-11-18
23566,Hemavathi,2019,47,2019-11-19,32.80,2917.42,1071,4400,HEMAVATHI-2019-11-19
23567,Hemavathi,2019,47,2019-11-20,32.54,2917.13,1482,4400,HEMAVATHI-2019-11-20
23568,Hemavathi,2019,47,2019-11-21,32.25,2916.80,1120,4450,HEMAVATHI-2019-11-21
23569,Hemavathi,2019,47,2019-11-22,31.93,2916.44,861,4500,HEMAVATHI-2019-11-22
23570,Hemavathi,2019,47,2019-11-23,31.58,2916.05,651,4600,HEMAVATHI-2019-11-23
23571,Hemavathi,2019,47,2019-11-24,31.27,2915.68,984,4580,HEMAVATHI-2019-11-24
23572,Hemavathi,2019,47,2019-11-25,30.93,2915.29,710,4480,HEMAVATHI-2019-11-25
23657,Hemavathi,2019,48,2019-11-28,29.96,2914.14,960,4730,HEMAVATHI-2019-11-28
23658,Hemavathi,2019,48,2019-11-29,29.63,2913.74,976,4730,HEMAVATHI-2019-11-29
23659,Hemavathi,2019,48,2019-11-30,29.31,2913.35,1135,4730,HEMAVATHI-2019-11-30
23660,Hemavathi,2019,48,2019-12-01,28.97,2912.93,853,5230,HEMAVATHI-2019-12-01
23661,Hemavathi,2019,48,2019-12-02,28.66,2912.55,924,4430,HEMAVATHI-2019-12-02
23662,Hemavathi,2019,48,2019-11-26,30.63,2914.93,1105,4580,HEMAVATHI-2019-11-26
23663,Hemavathi,2019,48,2019-11-27,30.29,2914.53,863,4730,HEMAVATHI-2019-11-27
23748,Hemavathi,2019,49,2019-12-07,27.44,2911,1439,4050,HEMAVATHI-2019-12-07
23749,Hemavathi,2019,49,2019-12-08,27.14,2910.60,549,4050,HEMAVATHI-2019-12-08
23750,Hemavathi,2019,49,2019-12-09,26.87,2910.25,994,4050,HEMAVATHI-2019-12-09
23751,Hemavathi,2019,49,2019-12-03,28.46,2912.30,2443,4730,HEMAVATHI-2019-12-03
23752,Hemavathi,2019,49,2019-12-04,28.19,2911.97,1276,4300,HEMAVATHI-2019-12-04
23753,Hemavathi,2019,49,2019-12-05,27.93,2911.63,1332,4300,HEMAVATHI-2019-12-05
23754,Hemavathi,2019,49,2019-12-06,27.68,2911.30,1272,4150,HEMAVATHI-2019-12-06
23839,Hemavathi,2019,50,2019-12-10,26.55,2909.83,522,4100,HEMAVATHI-2019-12-10
23840,Hemavathi,2019,50,2019-12-11,26.26,2909.44,1161,4430,HEMAVATHI-2019-12-11
23841,Hemavathi,2019,50,2019-12-12,25.96,2909.03,890,4330,HEMAVATHI-2019-12-12
23842,Hemavathi,2019,50,2019-12-13,25.66,2908.62,811,4250,HEMAVATHI-2019-12-13
23843,Hemavathi,2019,50,2019-12-14,25.38,2908.24,1117,4300,HEMAVATHI-2019-12-14
23844,Hemavathi,2019,50,2019-12-15,25.02,2907.75,340,4400,HEMAVATHI-2019-12-15
23845,Hemavathi,2019,50,2019-12-16,24.67,2907.26,402,4400,HEMAVATHI-2019-12-16
23930,Hemavathi,2019,51,2019-12-17,24.34,2906.80,603,4350,HEMAVATHI-2019-12-17
23931,Hemavathi,2019,51,2019-12-18,24.07,2906.42,465,3550,HEMAVATHI-2019-12-18
23932,Hemavathi,2019,51,2019-12-19,23.84,2906.10,512,3100,HEMAVATHI-2019-12-19
23933,Hemavathi,2019,51,2019-12-20,23.52,2905.65,700,4300,HEMAVATHI-2019-12-20
23934,Hemavathi,2019,51,2019-12-21,23.19,2905.17,474,4300,HEMAVATHI-2019-12-21
23935,Hemavathi,2019,51,2019-12-22,21.52,2904.70,586,4300,HEMAVATHI-2019-12-22
23936,Hemavathi,2019,51,2019-12-23,21.17,2904.20,363,4300,HEMAVATHI-2019-12-23
24025,Hemavathi,2019,52,2019-12-24,22.21,2903.80,795,4300,HEMAVATHI-2019-12-24
24026,Hemavathi,2019,52,2019-12-25,21.86,2903.20,249,4200,HEMAVATHI-2019-12-25
24027,Hemavathi,2019,52,2019-12-26,21.57,2902.80,957,4200,HEMAVATHI-2019-12-26
24028,Hemavathi,2019,52,2019-12-27,21.29,2902.40,857,4100,HEMAVATHI-2019-12-27
24029,Hemavathi,2019,52,2019-12-28,21.03,2902,271,3200,HEMAVATHI-2019-12-28
24030,Hemavathi,2019,52,2019-12-29,20.78,2901.70,309,3100,HEMAVATHI-2019-12-29
24031,Hemavathi,2019,52,2019-12-30,20.55,2901.30,366,3000,HEMAVATHI-2019-12-30
24032,Hemavathi,2019,52,2019-12-31,20.34,2901,547,2950,HEMAVATHI-2019-12-31
24125,Hemavathi,2017,6,2017-02-05,4.89,2864.36,78,150,HEMAVATHI-2017-02-05
24126,Hemavathi,2017,6,2017-02-06,4.88,2864.32,78,150,HEMAVATHI-2017-02-06
24127,Hemavathi,2017,6,2017-02-07,4.87,2864.28,78,150,HEMAVATHI-2017-02-07
24128,Hemavathi,2017,6,2017-02-08,4.87,2864.24,78,150,HEMAVATHI-2017-02-08
24129,Hemavathi,2017,6,2017-02-09,4.86,2864.21,79,125,HEMAVATHI-2017-02-09
24130,Hemavathi,2017,6,2017-02-10,4.85,2864.18,79,125,HEMAVATHI-2017-02-10
24131,Hemavathi,2017,6,2017-02-11,4.84,2864.14,52,125,HEMAVATHI-2017-02-11
24216,Hemavathi,2017,7,2017-02-12,4.83,2864.10,53,125,HEMAVATHI-2017-02-12
24217,Hemavathi,2017,7,2017-02-13,4.82,2864.06,53,125,HEMAVATHI-2017-02-13
24218,Hemavathi,2017,7,2017-02-14,4.82,2864.02,53,125,HEMAVATHI-2017-02-14
24219,Hemavathi,2017,7,2017-02-15,4.81,2863.98,53,125,HEMAVATHI-2017-02-15
24220,Hemavathi,2017,7,2017-02-16,4.80,2863.94,53,125,HEMAVATHI-2017-02-16
24221,Hemavathi,2017,7,2017-02-17,4.79,2863.90,53,125,HEMAVATHI-2017-02-17
24222,Hemavathi,2017,7,2017-02-18,4.78,2863.86,53,125,HEMAVATHI-2017-02-18
24307,Hemavathi,2017,8,2017-02-19,4.77,2863.82,53,125,HEMAVATHI-2017-02-19
24308,Hemavathi,2017,8,2017-02-20,4.76,2863.78,53,125,HEMAVATHI-2017-02-20
24309,Hemavathi,2017,8,2017-02-21,4.75,2863.74,53,125,HEMAVATHI-2017-02-21
24310,Hemavathi,2017,8,2017-02-22,4.74,2863.70,54,125,HEMAVATHI-2017-02-22
24311,Hemavathi,2017,8,2017-02-23,4.73,2863.66,54,125,HEMAVATHI-2017-02-23
24312,Hemavathi,2017,8,2017-02-24,4.52,2862.69,0,1936,HEMAVATHI-2017-02-24
24313,Hemavathi,2017,8,2017-02-25,4.08,2860.62,0,5000,HEMAVATHI-2017-02-25
24398,Hemavathi,2017,9,2017-02-26,3.73,2858.85,0,4025,HEMAVATHI-2017-02-26
24399,Hemavathi,2017,9,2017-02-27,3.67,2858.50,0,125,HEMAVATHI-2017-02-27
24400,Hemavathi,2017,9,2017-02-28,3.65,2858.43,1,125,HEMAVATHI-2017-02-28
24401,Hemavathi,2017,9,2017-03-01,3.64,2858.36,1,125,HEMAVATHI-2017-03-01
24402,Hemavathi,2017,9,2017-03-02,3.62,2858.28,0,125,HEMAVATHI-2017-03-02
24403,Hemavathi,2017,9,2017-03-03,3.67,2858.50,2,125,HEMAVATHI-2017-03-03
24404,Hemavathi,2017,9,2017-03-04,3.65,2858.43,2,125,HEMAVATHI-2017-03-04
24489,Hemavathi,2017,10,2017-03-05,3.64,2858.36,4,125,HEMAVATHI-2017-03-05
24490,Hemavathi,2017,10,2017-03-06,3.63,2858.29,4,125,HEMAVATHI-2017-03-06
24491,Hemavathi,2017,10,2017-03-07,3.63,2858.29,4,125,HEMAVATHI-2017-03-07
24492,Hemavathi,2017,10,2017-03-08,3.60,2858.15,4,125,HEMAVATHI-2017-03-08
24493,Hemavathi,2017,10,2017-03-09,3.59,2858.08,4,125,HEMAVATHI-2017-03-09
24494,Hemavathi,2017,10,2017-03-10,3.57,2858.01,5,125,HEMAVATHI-2017-03-10
24495,Hemavathi,2017,10,2017-03-11,3.56,2857.94,5,125,HEMAVATHI-2017-03-11
24580,Hemavathi,2017,11,2017-03-12,3.55,2857.87,5,125,HEMAVATHI-2017-03-12
24581,Hemavathi,2017,11,2017-03-13,3.53,2857.80,5,125,HEMAVATHI-2017-03-13
24582,Hemavathi,2017,11,2017-03-14,3.52,2857.73,5,125,HEMAVATHI-2017-03-14
24583,Hemavathi,2017,11,2017-03-15,3.51,2857.66,5,125,HEMAVATHI-2017-03-15
24584,Hemavathi,2017,11,2017-03-16,3.49,2857.59,5,125,HEMAVATHI-2017-03-16
24585,Hemavathi,2017,11,2017-03-17,3.48,2857.52,5,125,HEMAVATHI-2017-03-17
24586,Hemavathi,2017,11,2017-03-18,3.47,2857.45,5,125,HEMAVATHI-2017-03-18
24671,Hemavathi,2017,12,2017-03-19,3.45,2857.38,5,125,HEMAVATHI-2017-03-19
24672,Hemavathi,2017,12,2017-03-20,3.44,2857.31,5,125,HEMAVATHI-2017-03-20
24673,Hemavathi,2017,12,2017-03-21,3.42,2857.21,5,125,HEMAVATHI-2017-03-21
24674,Hemavathi,2017,12,2017-03-22,3.41,2857.17,5,125,HEMAVATHI-2017-03-22
24675,Hemavathi,2017,12,2017-03-23,3.40,2857.10,5,125,HEMAVATHI-2017-03-23
24676,Hemavathi,2017,12,2017-03-24,3.39,2857.03,6,125,HEMAVATHI-2017-03-24
