SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
23846,K.R.S,2019,50,2019-12-10,46.94,122.98,3065,4752,K.R.S-2019-12-10
23847,K.R.S,2019,50,2019-12-11,46.77,122.85,2900,4713,K.R.S-2019-12-11
23848,K.R.S,2019,50,2019-12-12,46.59,122.72,2900,4712,K.R.S-2019-12-12
23849,K.R.S,2019,50,2019-12-13,46.42,122.59,2900,4712,K.R.S-2019-12-13
23850,K.R.S,2019,50,2019-12-14,46.25,122.46,2888,4701,K.R.S-2019-12-14
23851,K.R.S,2019,50,2019-12-15,46.11,122.36,3318,4666,K.R.S-2019-12-15
23852,K.R.S,2019,50,2019-12-16,46.01,122.28,3627,4666,K.R.S-2019-12-16
23937,K.R.S,2019,51,2019-12-17,45.86,122.17,3163,4666,K.R.S-2019-12-17
23938,K.R.S,2019,51,2019-12-18,45.73,122.07,3318,4666,K.R.S-2019-12-18
23939,K.R.S,2019,51,2019-12-19,45.61,121.98,3469,4656,K.R.S-2019-12-19
23940,K.R.S,2019,51,2019-12-20,45.50,121.90,3235,4268,K.R.S-2019-12-20
23941,K.R.S,2019,51,2019-12-21,45.41,121.83,3237,4119,K.R.S-2019-12-21
23942,K.R.S,2019,51,2019-12-22,40.93,121.77,3388,4118,K.R.S-2019-12-22
23943,K.R.S,2019,51,2019-12-23,40.86,121.72,3540,4118,K.R.S-2019-12-23
24033,K.R.S,2019,52,2019-12-24,45.17,121.70,3237,4118,K.R.S-2019-12-24
24034,K.R.S,2019,52,2019-12-25,45.11,121.60,3049,3627,K.R.S-2019-12-25
24035,K.R.S,2019,52,2019-12-26,45.04,121.60,3049,3627,K.R.S-2019-12-26
24036,K.R.S,2019,52,2019-12-27,44.98,121.50,3049,3627,K.R.S-2019-12-27
24037,K.R.S,2019,52,2019-12-28,45.02,121.50,2043,1408,K.R.S-2019-12-28
24038,K.R.S,2019,52,2019-12-29,45.07,121.60,1994,1208,K.R.S-2019-12-29
24039,K.R.S,2019,52,2019-12-30,45.12,121.60,1994,1208,K.R.S-2019-12-30
24040,K.R.S,2019,52,2019-12-31,45.16,121.60,1843,1208,K.R.S-2019-12-31
24132,K.R.S,2017,6,2017-02-05,10.34,78.98,209,248,K.R.S-2017-02-05
24133,K.R.S,2017,6,2017-02-06,10.33,78.96,204,243,K.R.S-2017-02-06
24134,K.R.S,2017,6,2017-02-07,10.33,78.94,204,243,K.R.S-2017-02-07
24135,K.R.S,2017,6,2017-02-08,10.31,78.91,155,243,K.R.S-2017-02-08
24136,K.R.S,2017,6,2017-02-09,10.30,78.88,155,243,K.R.S-2017-02-09
24137,K.R.S,2017,6,2017-02-10,10.29,78.85,155,243,K.R.S-2017-02-10
24138,K.R.S,2017,6,2017-02-11,10.24,78.74,185,662,K.R.S-2017-02-11
24223,K.R.S,2017,7,2017-02-17,10.15,78.53,106,243,K.R.S-2017-02-17
24224,K.R.S,2017,7,2017-02-18,10.14,78.50,155,243,K.R.S-2017-02-18
24225,K.R.S,2017,7,2017-02-12,10.23,78.71,155,243,K.R.S-2017-02-12
24226,K.R.S,2017,7,2017-02-13,10.22,78.68,155,243,K.R.S-2017-02-13
24227,K.R.S,2017,7,2017-02-14,10.20,78.65,155,243,K.R.S-2017-02-14
24228,K.R.S,2017,7,2017-02-15,10.19,78.61,106,243,K.R.S-2017-02-15
24229,K.R.S,2017,7,2017-02-16,10.17,78.57,106,243,K.R.S-2017-02-16
24314,K.R.S,2017,8,2017-02-19,10.12,78.46,105,242,K.R.S-2017-02-19
24315,K.R.S,2017,8,2017-02-20,10.11,78.42,105,242,K.R.S-2017-02-20
24316,K.R.S,2017,8,2017-02-21,10.09,78.38,105,242,K.R.S-2017-02-21
24317,K.R.S,2017,8,2017-02-22,10.07,78.34,105,242,K.R.S-2017-02-22
24318,K.R.S,2017,8,2017-02-23,10.06,78.30,105,242,K.R.S-2017-02-23
24319,K.R.S,2017,8,2017-02-24,10.04,78.26,105,242,K.R.S-2017-02-24
24320,K.R.S,2017,8,2017-02-25,10.03,78.23,154,242,K.R.S-2017-02-25
24405,K.R.S,2017,9,2017-02-26,10.18,78.60,2101,243,K.R.S-2017-02-26
24406,K.R.S,2017,9,2017-02-27,10.92,80.30,8846,262,K.R.S-2017-02-27
24407,K.R.S,2017,9,2017-02-28,11.42,81.40,6100,269,K.R.S-2017-02-28
24408,K.R.S,2017,9,2017-03-01,11.49,81.55,1142,276,K.R.S-2017-03-01
24409,K.R.S,2017,9,2017-03-02,11.56,81.70,1143,277,K.R.S-2017-03-02
24410,K.R.S,2017,9,2017-03-03,11.53,81.65,381,579,K.R.S-2017-03-03
24411,K.R.S,2017,9,2017-03-04,11.46,81.50,347,1080,K.R.S-2017-03-04
24496,K.R.S,2017,10,2017-03-05,11.39,81.35,344,1077,K.R.S-2017-03-05
24497,K.R.S,2017,10,2017-03-06,11.32,81.20,341,1074,K.R.S-2017-03-06
24498,K.R.S,2017,10,2017-03-07,11.32,81.20,341,1074,K.R.S-2017-03-07
24499,K.R.S,2017,10,2017-03-08,11.19,80.90,350,1068,K.R.S-2017-03-08
24500,K.R.S,2017,10,2017-03-09,11.12,80.75,353,1064,K.R.S-2017-03-09
24501,K.R.S,2017,10,2017-03-10,11.08,80.65,323,774,K.R.S-2017-03-10
24502,K.R.S,2017,10,2017-03-11,11.03,80.55,321,772,K.R.S-2017-03-11
24587,K.R.S,2017,11,2017-03-12,10.99,80.45,319,770,K.R.S-2017-03-12
24588,K.R.S,2017,11,2017-03-13,10.94,80.35,317,768,K.R.S-2017-03-13
24589,K.R.S,2017,11,2017-03-14,10.89,80.23,211,766,K.R.S-2017-03-14
24590,K.R.S,2017,11,2017-03-15,10.83,80.11,208,763,K.R.S-2017-03-15
24591,K.R.S,2017,11,2017-03-16,10.78,80,318,821,K.R.S-2017-03-16
24592,K.R.S,2017,11,2017-03-17,10.73,79.87,231,814,K.R.S-2017-03-17
24593,K.R.S,2017,11,2017-03-18,10.67,79.74,226,809,K.R.S-2017-03-18
24678,K.R.S,2017,12,2017-03-19,10.62,79.61,225,808,K.R.S-2017-03-19
24679,K.R.S,2017,12,2017-03-20,10.56,79.48,223,806,K.R.S-2017-03-20
24680,K.R.S,2017,12,2017-03-21,10.49,79.32,216,950,K.R.S-2017-03-21
24681,K.R.S,2017,12,2017-03-22,10.41,79.13,208,1092,K.R.S-2017-03-22
24682,K.R.S,2017,12,2017-03-23,10.33,78.95,257,1084,K.R.S-2017-03-23
24683,K.R.S,2017,12,2017-03-24,10.25,78.76,220,1076,K.R.S-2017-03-24
24684,K.R.S,2017,12,2017-03-25,10.17,78.57,216,1072,K.R.S-2017-03-25
24769,K.R.S,2017,13,2017-03-26,10.09,78.39,261,1069,K.R.S-2017-03-26
24770,K.R.S,2017,13,2017-03-27,10.02,78.21,257,1065,K.R.S-2017-03-27
24771,K.R.S,2017,13,2017-03-28,9.93,78,249,1203,K.R.S-2017-03-28
24772,K.R.S,2017,13,2017-03-29,9.84,77.77,263,1281,K.R.S-2017-03-29
24773,K.R.S,2017,13,2017-03-30,9.74,77.54,258,1276,K.R.S-2017-03-30
24774,K.R.S,2017,13,2017-03-31,9.65,77.31,252,1270,K.R.S-2017-03-31
24775,K.R.S,2017,13,2017-04-01,9.55,77.07,227,1292,K.R.S-2017-04-01
24860,K.R.S,2017,14,2017-04-02,9.45,76.82,250,1313,K.R.S-2017-04-02
24861,K.R.S,2017,14,2017-04-03,9.35,76.56,207,1306,K.R.S-2017-04-03
24862,K.R.S,2017,14,2017-04-04,9.25,76.31,246,1300,K.R.S-2017-04-04
24863,K.R.S,2017,14,2017-04-05,9.15,76.06,239,1290,K.R.S-2017-04-05
24864,K.R.S,2017,14,2017-04-06,9.08,75.88,266,984,K.R.S-2017-04-06
24865,K.R.S,2017,14,2017-04-07,9.02,75.72,258,880,K.R.S-2017-04-07
24866,K.R.S,2017,14,2017-04-08,8.96,75.56,256,878,K.R.S-2017-04-08
24951,K.R.S,2017,15,2017-04-09,8.90,75.40,253,875,K.R.S-2017-04-09
24952,K.R.S,2017,15,2017-04-10,8.84,75.24,251,873,K.R.S-2017-04-10
24953,K.R.S,2017,15,2017-04-11,8.84,75.24,251,873,K.R.S-2017-04-11
24954,K.R.S,2017,15,2017-04-12,8.73,74.95,291,863,K.R.S-2017-04-12
24955,K.R.S,2017,15,2017-04-13,8.67,74.80,295,855,K.R.S-2017-04-13
24956,K.R.S,2017,15,2017-04-14,8.62,74.65,293,853,K.R.S-2017-04-14
24957,K.R.S,2017,15,2017-04-15,8.56,74.48,259,904,K.R.S-2017-04-15
25042,K.R.S,2017,16,2017-04-16,8.50,74.32,299,901,K.R.S-2017-04-16
25043,K.R.S,2017,16,2017-04-17,8.44,74.17,338,898,K.R.S-2017-04-17
25044,K.R.S,2017,16,2017-04-18,8.39,74.03,379,896,K.R.S-2017-04-18
25045,K.R.S,2017,16,2017-04-19,8.34,73.90,435,893,K.R.S-2017-04-19
25046,K.R.S,2017,16,2017-04-20,8.30,73.77,436,891,K.R.S-2017-04-20
25047,K.R.S,2017,16,2017-04-21,8.25,73.63,393,889,K.R.S-2017-04-21
25048,K.R.S,2017,16,2017-04-22,8.20,73.49,390,886,K.R.S-2017-04-22
25133,K.R.S,2017,17,2017-04-23,8.15,73.35,387,883,K.R.S-2017-04-23
25134,K.R.S,2017,17,2017-04-24,8.10,73.21,385,881,K.R.S-2017-04-24
25135,K.R.S,2017,17,2017-04-25,8.05,73.07,382,878,K.R.S-2017-04-25
25136,K.R.S,2017,17,2017-04-26,8,72.93,384,871,K.R.S-2017-04-26
25137,K.R.S,2017,17,2017-04-27,7.95,72.78,344,863,K.R.S-2017-04-27
25138,K.R.S,2017,17,2017-04-28,7.90,72.64,382,861,K.R.S-2017-04-28
25139,K.R.S,2017,17,2017-04-29,7.85,72.50,379,858,K.R.S-2017-04-29
25224,K.R.S,2017,18,2017-04-30,7.80,72.36,377,856,K.R.S-2017-04-30
25225,K.R.S,2017,18,2017-05-01,7.75,72.22,382,853,K.R.S-2017-05-01
25226,K.R.S,2017,18,2017-05-02,7.70,72.07,364,875,K.R.S-2017-05-02
25227,K.R.S,2017,18,2017-05-03,7.65,71.92,370,872,K.R.S-2017-05-03
25228,K.R.S,2017,18,2017-05-04,7.60,71.76,336,869,K.R.S-2017-05-04
25229,K.R.S,2017,18,2017-05-05,7.54,71.60,333,866,K.R.S-2017-05-05
25230,K.R.S,2017,18,2017-05-06,7.49,71.45,369,863,K.R.S-2017-05-06
25315,K.R.S,2017,19,2017-05-07,7.44,71.30,366,860,K.R.S-2017-05-07
25316,K.R.S,2017,19,2017-05-08,7.38,71.12,379,989,K.R.S-2017-05-08
25317,K.R.S,2017,19,2017-05-09,7.33,70.96,349,877,K.R.S-2017-05-09
25318,K.R.S,2017,19,2017-05-10,7.28,70.80,360,874,K.R.S-2017-05-10
25319,K.R.S,2017,19,2017-05-11,7.22,70.61,244,870,K.R.S-2017-05-11
25320,K.R.S,2017,19,2017-05-12,7.16,70.42,240,866,K.R.S-2017-05-12
25321,K.R.S,2017,19,2017-05-13,7.10,70.23,236,862,K.R.S-2017-05-13
25406,K.R.S,2017,20,2017-05-14,7.03,70.03,195,858,K.R.S-2017-05-14
25407,K.R.S,2017,20,2017-05-15,6.97,69.82,190,869,K.R.S-2017-05-15
25408,K.R.S,2017,20,2017-05-16,6.90,69.61,191,866,K.R.S-2017-05-16
25409,K.R.S,2017,20,2017-05-17,6.84,69.40,183,862,K.R.S-2017-05-17
25410,K.R.S,2017,20,2017-05-18,6.77,69.20,214,857,K.R.S-2017-05-18
25411,K.R.S,2017,20,2017-05-19,6.71,69,231,874,K.R.S-2017-05-19
25412,K.R.S,2017,20,2017-05-20,6.67,68.85,223,670,K.R.S-2017-05-20
25497,K.R.S,2017,21,2017-05-21,6.63,68.72,243,620,K.R.S-2017-05-21
25498,K.R.S,2017,21,2017-05-22,6.59,68.60,229,572,K.R.S-2017-05-22
25499,K.R.S,2017,21,2017-05-23,6.56,68.50,251,525,K.R.S-2017-05-23
25500,K.R.S,2017,21,2017-05-24,6.54,68.43,308,478,K.R.S-2017-05-24
25501,K.R.S,2017,21,2017-05-25,6.52,68.35,274,478,K.R.S-2017-05-25
25502,K.R.S,2017,21,2017-05-26,6.49,68.27,273,477,K.R.S-2017-05-26
25503,K.R.S,2017,21,2017-05-27,6.47,68.20,306,476,K.R.S-2017-05-27
25588,K.R.S,2017,22,2017-06-01,6.50,68.28,528,352,K.R.S-2017-06-01
25589,K.R.S,2017,22,2017-06-02,6.51,68.31,515,352,K.R.S-2017-06-02
25590,K.R.S,2017,22,2017-06-03,6.47,68.19,517,874,K.R.S-2017-06-03
25591,K.R.S,2017,22,2017-05-29,6.47,68.18,528,352,K.R.S-2017-05-29
25592,K.R.S,2017,22,2017-05-30,6.48,68.22,563,352,K.R.S-2017-05-30
25593,K.R.S,2017,22,2017-05-31,6.49,68.25,528,352,K.R.S-2017-05-31
25594,K.R.S,2017,22,2017-05-28,6.46,68.15,374,475,K.R.S-2017-05-28
25679,K.R.S,2017,23,2017-06-04,6.43,68.06,479,870,K.R.S-2017-06-04
25680,K.R.S,2017,23,2017-06-05,6.40,67.95,551,868,K.R.S-2017-06-05
25681,K.R.S,2017,23,2017-06-06,6.36,67.83,521,865,K.R.S-2017-06-06
25682,K.R.S,2017,23,2017-06-07,6.35,67.78,472,583,K.R.S-2017-06-07
25683,K.R.S,2017,23,2017-06-08,6.34,67.73,471,582,K.R.S-2017-06-08
25684,K.R.S,2017,23,2017-06-09,6.32,67.67,438,582,K.R.S-2017-06-09
25685,K.R.S,2017,23,2017-06-10,6.30,67.62,470,581,K.R.S-2017-06-10
25770,K.R.S,2017,24,2017-06-11,6.29,67.56,436,580,K.R.S-2017-06-11
25771,K.R.S,2017,24,2017-06-12,6.27,67.51,468,579,K.R.S-2017-06-12
25772,K.R.S,2017,24,2017-06-13,6.26,67.46,467,578,K.R.S-2017-06-13
25773,K.R.S,2017,24,2017-06-14,6.26,67.45,601,578,K.R.S-2017-06-14
25774,K.R.S,2017,24,2017-06-15,6.30,67.60,1135,579,K.R.S-2017-06-15
25775,K.R.S,2017,24,2017-06-16,6.35,67.78,1515,859,K.R.S-2017-06-16
25776,K.R.S,2017,24,2017-06-17,6.37,67.86,1397,1074,K.R.S-2017-06-17
25861,K.R.S,2017,25,2017-06-18,6.38,67.90,1262,1076,K.R.S-2017-06-18
25862,K.R.S,2017,25,2017-06-19,6.40,67.95,1297,1078,K.R.S-2017-06-19
25863,K.R.S,2017,25,2017-06-20,6.41,68,1299,1080,K.R.S-2017-06-20
25864,K.R.S,2017,25,2017-06-21,6.43,68.04,1275,1081,K.R.S-2017-06-21
25865,K.R.S,2017,25,2017-06-22,6.43,68.06,1207,1082,K.R.S-2017-06-22
25866,K.R.S,2017,25,2017-06-23,6.43,68.06,1207,1082,K.R.S-2017-06-23
25867,K.R.S,2017,25,2017-06-24,6.41,68,998,1081,K.R.S-2017-06-24
25952,K.R.S,2017,26,2017-06-25,6.40,67.96,999,1080,K.R.S-2017-06-25
25953,K.R.S,2017,26,2017-06-26,6.39,67.92,997,1078,K.R.S-2017-06-26
25954,K.R.S,2017,26,2017-06-27,6.38,67.88,996,1077,K.R.S-2017-06-27
25955,K.R.S,2017,26,2017-06-28,6.52,68.35,2746,1081,K.R.S-2017-06-28
25956,K.R.S,2017,26,2017-06-29,6.95,69.75,6112,1113,K.R.S-2017-06-29
25957,K.R.S,2017,26,2017-06-30,7.41,71.20,7818,2365,K.R.S-2017-06-30
25958,K.R.S,2017,26,2017-07-01,7.82,72.40,7456,2712,K.R.S-2017-07-01
26043,K.R.S,2017,27,2017-07-02,8,73.40,6567,2676,K.R.S-2017-07-02
26044,K.R.S,2017,27,2017-07-03,8,74.20,5468,2088,K.R.S-2017-07-03
26045,K.R.S,2017,27,2017-07-04,9,74.90,5383,2125,K.R.S-2017-07-04
26046,K.R.S,2017,27,2017-07-05,9,75.70,5689,2117,K.R.S-2017-07-05
26047,K.R.S,2017,27,2017-07-06,9,76.50,5822,2160,K.R.S-2017-07-06
26048,K.R.S,2017,27,2017-07-07,10,77.20,5102,2056,K.R.S-2017-07-07
26049,K.R.S,2017,27,2017-07-08,10,77.70,4497,2080,K.R.S-2017-07-08
26134,K.R.S,2017,28,2017-07-09,9.95,78.05,4051,2098,K.R.S-2017-07-09
26135,K.R.S,2017,28,2017-07-10,10.12,78.45,4122,2114,K.R.S-2017-07-10
26136,K.R.S,2017,28,2017-07-11,10.22,78.70,3405,2126,K.R.S-2017-07-11
26137,K.R.S,2017,28,2017-07-12,10.27,78.80,2683,2133,K.R.S-2017-07-12
26138,K.R.S,2017,28,2017-07-13,10.20,78.65,1465,2132,K.R.S-2017-07-13
26139,K.R.S,2017,28,2017-07-14,10.12,78.45,1215,2125,K.R.S-2017-07-14
26140,K.R.S,2017,28,2017-07-15,10.08,78.35,1695,2118,K.R.S-2017-07-15
26225,K.R.S,2017,29,2017-07-16,10.04,78.25,1691,2115,K.R.S-2017-07-16
26226,K.R.S,2017,29,2017-07-17,10,78.17,1786,2112,K.R.S-2017-07-17
26227,K.R.S,2017,29,2017-07-18,9.97,78.10,1562,1840,K.R.S-2017-07-18
26228,K.R.S,2017,29,2017-07-19,10.01,78.20,2121,1571,K.R.S-2017-07-19
26229,K.R.S,2017,29,2017-07-20,10.16,78.55,3336,1576,K.R.S-2017-07-20
26230,K.R.S,2017,29,2017-07-21,11.32,81.20,15073,1546,K.R.S-2017-07-21
26231,K.R.S,2017,29,2017-07-22,13.02,84.70,22052,2414,K.R.S-2017-07-22
26316,K.R.S,2017,30,2017-07-23,14.28,87.10,17761,3043,K.R.S-2017-07-23
26317,K.R.S,2017,30,2017-07-24,14.89,88.20,11106,3946,K.R.S-2017-07-24
26318,K.R.S,2017,30,2017-07-25,15.18,88.70,7386,4010,K.R.S-2017-07-25
26319,K.R.S,2017,30,2017-07-26,15.41,89.10,6774,4037,K.R.S-2017-07-26
26320,K.R.S,2017,30,2017-07-27,15.58,89.40,6177,4058,K.R.S-2017-07-27
26321,K.R.S,2017,30,2017-07-28,15.70,89.60,5511,4072,K.R.S-2017-07-28
26322,K.R.S,2017,30,2017-07-29,15.76,89.70,4841,4081,K.R.S-2017-07-29
26407,K.R.S,2017,31,2017-07-30,15.82,89.80,4759,3999,K.R.S-2017-07-30
26408,K.R.S,2017,31,2017-07-31,15.91,89.95,5105,4005,K.R.S-2017-07-31
26409,K.R.S,2017,31,2017-08-01,15.97,90.05,4798,4027,K.R.S-2017-08-01
26410,K.R.S,2017,31,2017-08-02,16.03,90.15,4775,3985,K.R.S-2017-08-02
26411,K.R.S,2017,31,2017-08-03,16.08,90.23,4641,3991,K.R.S-2017-08-03
26412,K.R.S,2017,31,2017-08-04,16.12,90.30,4574,3994,K.R.S-2017-08-04
26413,K.R.S,2017,31,2017-08-05,16.17,90.38,4649,3999,K.R.S-2017-08-05
26498,K.R.S,2017,32,2017-08-06,16.42,90.80,7037,4008,K.R.S-2017-08-06
26499,K.R.S,2017,32,2017-08-07,17.16,92,13509,4813,K.R.S-2017-08-07
26500,K.R.S,2017,32,2017-08-08,17.52,92.55,10239,6066,K.R.S-2017-08-08
26501,K.R.S,2017,32,2017-08-09,17.71,92.85,8419,6100,K.R.S-2017-08-09
26502,K.R.S,2017,32,2017-08-10,17.90,93.15,8890,6538,K.R.S-2017-08-10
26503,K.R.S,2017,32,2017-08-11,17.80,93,8641,9686,K.R.S-2017-08-11
26504,K.R.S,2017,32,2017-08-12,17.68,92.80,7989,9375,K.R.S-2017-08-12
26589,K.R.S,2017,33,2017-08-19,16.30,90.60,1149,5608,K.R.S-2017-08-19
26590,K.R.S,2017,33,2017-08-13,17.48,92.50,7829,9957,K.R.S-2017-08-13
26591,K.R.S,2017,33,2017-08-14,17.23,92.10,7309,10178,K.R.S-2017-08-14
26592,K.R.S,2017,33,2017-08-15,17.64,92.75,7697,10146,K.R.S-2017-08-15
26593,K.R.S,2017,33,2017-08-16,17.01,91.75,7696,7100,K.R.S-2017-08-16
26594,K.R.S,2017,33,2017-08-17,16.98,91.70,6002,6630,K.R.S-2017-08-17
26595,K.R.S,2017,33,2017-08-18,16.70,91.25,3718,6620,K.R.S-2017-08-18
26680,K.R.S,2017,34,2017-08-20,16,90.10,1478,8004,K.R.S-2017-08-20
26681,K.R.S,2017,34,2017-08-21,15.88,89.90,4101,5398,K.R.S-2017-08-21
26682,K.R.S,2017,34,2017-08-22,16.15,90.35,10845,7634,K.R.S-2017-08-22
26683,K.R.S,2017,34,2017-08-23,16.54,91,13024,8392,K.R.S-2017-08-23
26684,K.R.S,2017,34,2017-08-24,16.95,91.65,13052,8282,K.R.S-2017-08-24
26685,K.R.S,2017,34,2017-08-25,17.16,92,11433,8825,K.R.S-2017-08-25
26686,K.R.S,2017,34,2017-08-26,17.24,92.12,10334,9357,K.R.S-2017-08-26
26771,K.R.S,2017,35,2017-08-27,17.36,92.30,10786,9364,K.R.S-2017-08-27
26772,K.R.S,2017,35,2017-08-28,17.58,92.65,12064,9382,K.R.S-2017-08-28
26773,K.R.S,2017,35,2017-08-29,18.23,93.65,16540,8903,K.R.S-2017-08-29
26774,K.R.S,2017,35,2017-08-30,19.70,95.80,27680,10649,K.R.S-2017-08-30
26775,K.R.S,2017,35,2017-08-31,21.21,97.90,27676,10062,K.R.S-2017-08-31
26776,K.R.S,2017,35,2017-09-01,21.96,98.90,19894,11101,K.R.S-2017-09-01
26777,K.R.S,2017,35,2017-09-02,22.19,99.20,12365,9589,K.R.S-2017-09-02
26862,K.R.S,2017,36,2017-09-03,22.54,99.65,8090,8090,K.R.S-2017-09-03
26863,K.R.S,2017,36,2017-09-04,22.89,100.10,8063,8063,K.R.S-2017-09-04
26864,K.R.S,2017,36,2017-09-05,23.09,100.35,5997,5997,K.R.S-2017-09-05
26865,K.R.S,2017,36,2017-09-06,23.93,101.40,6022,6022,K.R.S-2017-09-06
26866,K.R.S,2017,36,2017-09-07,24.50,102.10,6086,6086,K.R.S-2017-09-07
26867,K.R.S,2017,36,2017-09-08,24.84,102.50,6114,6114,K.R.S-2017-09-08
26868,K.R.S,2017,36,2017-09-09,25.34,103.10,12085,6137,K.R.S-2017-09-09
26953,K.R.S,2017,37,2017-09-10,25.89,103.75,12751,6179,K.R.S-2017-09-10
26954,K.R.S,2017,37,2017-09-11,26.24,104.15,10025,5892,K.R.S-2017-09-11
26955,K.R.S,2017,37,2017-09-12,26.42,104.35,8072,5907,K.R.S-2017-09-12
26956,K.R.S,2017,37,2017-09-13,26.46,104.40,6551,5912,K.R.S-2017-09-13
26957,K.R.S,2017,37,2017-09-14,26.13,104.03,5396,9027,K.R.S-2017-09-14
26958,K.R.S,2017,37,2017-09-15,25.59,103.39,3588,9812,K.R.S-2017-09-15
26959,K.R.S,2017,37,2017-09-16,25.07,102.78,3991,9856,K.R.S-2017-09-16
27044,K.R.S,2017,38,2017-09-17,24.63,102.26,4004,5794,K.R.S-2017-09-17
27045,K.R.S,2017,38,2017-09-18,24.38,101.95,5561,8421,K.R.S-2017-09-18
27046,K.R.S,2017,38,2017-09-19,24.54,102.15,10248,8204,K.R.S-2017-09-19
27047,K.R.S,2017,38,2017-09-20,25.25,103,15160,5540,K.R.S-2017-09-20
27048,K.R.S,2017,38,2017-09-21,26.55,104.50,18937,3761,K.R.S-2017-09-21
27049,K.R.S,2017,38,2017-09-22,27.35,105.40,14018,5913,K.R.S-2017-09-22
27050,K.R.S,2017,38,2017-09-23,27.57,105.65,8673,5932,K.R.S-2017-09-23
27135,K.R.S,2017,39,2017-09-24,27.62,105.70,6590,5935,K.R.S-2017-09-24
27136,K.R.S,2017,39,2017-09-25,27.57,105.65,5547,5934,K.R.S-2017-09-25
27137,K.R.S,2017,39,2017-09-26,28.03,106.15,10252,4867,K.R.S-2017-09-26
27138,K.R.S,2017,39,2017-09-27,28.58,106.75,10006,3202,K.R.S-2017-09-27
27139,K.R.S,2017,39,2017-09-28,29.28,107.50,9832,1548,K.R.S-2017-09-28
27140,K.R.S,2017,39,2017-09-29,30.17,108.43,12010,1568,K.R.S-2017-09-29
27141,K.R.S,2017,39,2017-09-30,30.81,109.08,9046,1584,K.R.S-2017-09-30
27226,K.R.S,2017,40,2017-10-01,31.17,109.45,5998,1596,K.R.S-2017-10-01
27227,K.R.S,2017,40,2017-10-02,31.17,109.45,3766,3907,K.R.S-2017-10-02
27228,K.R.S,2017,40,2017-10-03,31.32,109.60,5583,3675,K.R.S-2017-10-03
27229,K.R.S,2017,40,2017-10-04,31.62,109.90,6187,2555,K.R.S-2017-10-04
27230,K.R.S,2017,40,2017-10-05,31.87,110.15,5671,2570,K.R.S-2017-10-05
27231,K.R.S,2017,40,2017-10-06,32.23,110.50,6892,2583,K.R.S-2017-10-06
27232,K.R.S,2017,40,2017-10-07,32.55,110.82,7540,3584,K.R.S-2017-10-07
27317,K.R.S,2017,41,2017-10-08,32.74,111,5900,3593,K.R.S-2017-10-08
27318,K.R.S,2017,41,2017-10-09,32.87,111.13,5365,3607,K.R.S-2017-10-09
27319,K.R.S,2017,41,2017-10-10,32.99,111.24,5127,3609,K.R.S-2017-10-10
27320,K.R.S,2017,41,2017-10-11,33.36,111.60,7794,3262,K.R.S-2017-10-11
27321,K.R.S,2017,41,2017-10-12,33.74,111.96,5855,1323,K.R.S-2017-10-12
27322,K.R.S,2017,41,2017-10-13,34.12,112.32,5161,534,K.R.S-2017-10-13
27323,K.R.S,2017,41,2017-10-14,34.45,112.63,4565,542,K.R.S-2017-10-14
27408,K.R.S,2017,42,2017-10-15,34.81,112.97,4948,554,K.R.S-2017-10-15
27409,K.R.S,2017,42,2017-10-16,35.19,113.32,5183,569,K.R.S-2017-10-16
27410,K.R.S,2017,42,2017-10-17,35.52,113.62,4569,578,K.R.S-2017-10-17
27411,K.R.S,2017,42,2017-10-18,35.52,113.62,4569,578,K.R.S-2017-10-18
27412,K.R.S,2017,42,2017-10-19,35.94,114,2439,596,K.R.S-2017-10-19
27413,K.R.S,2017,42,2017-10-20,36.05,114.10,2110,611,K.R.S-2017-10-20
27414,K.R.S,2017,42,2017-10-21,36.16,114.20,2110,611,K.R.S-2017-10-21
27499,K.R.S,2017,43,2017-10-22,36.23,114.26,1593,611,K.R.S-2017-10-22
27500,K.R.S,2017,43,2017-10-23,36.29,114.32,1593,611,K.R.S-2017-10-23
27501,K.R.S,2017,43,2017-10-24,36.21,114.24,863,1691,K.R.S-2017-10-24
27502,K.R.S,2017,43,2017-10-25,35.94,114,1620,4517,K.R.S-2017-10-25
27503,K.R.S,2017,43,2017-10-26,35.62,113.71,1440,4902,K.R.S-2017-10-26
27504,K.R.S,2017,43,2017-10-27,35.29,113.41,1402,4992,K.R.S-2017-10-27
27505,K.R.S,2017,43,2017-10-28,35.07,113.21,2755,5080,K.R.S-2017-10-28
27590,K.R.S,2017,44,2017-10-29,34.79,112.95,2005,5075,K.R.S-2017-10-29
27591,K.R.S,2017,44,2017-10-30,34.50,112.68,1924,5060,K.R.S-2017-10-30
27592,K.R.S,2017,44,2017-10-31,34.24,112.43,2116,5006,K.R.S-2017-10-31
27593,K.R.S,2017,44,2017-11-01,33.96,112.17,1929,4943,K.R.S-2017-11-01
27594,K.R.S,2017,44,2017-11-02,33.67,111.90,1792,4940,K.R.S-2017-11-02
27595,K.R.S,2017,44,2017-11-03,33.41,111.65,2070,4928,K.R.S-2017-11-03
27596,K.R.S,2017,44,2017-11-04,33.19,111.43,1977,4474,K.R.S-2017-11-04
