SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
23379,Harangi,2019,45,2019-11-07,7.50,2856.05,710,1430,HARANGI-2019-11-07
23380,Harangi,2019,45,2019-11-08,7.50,2855.78,398,1430,HARANGI-2019-11-08
23381,Harangi,2019,45,2019-11-09,7.35,2855.60,730,1430,HARANGI-2019-11-09
23382,Harangi,2019,45,2019-11-10,7.26,2855.33,393,1430,HARANGI-2019-11-10
23383,Harangi,2019,45,2019-11-11,7.14,2854.98,385,1430,HARANGI-2019-11-11
23468,Harangi,2019,46,2019-12-11,7.01,2854.59,330,1430,HARANGI-2019-12-11
23469,Harangi,2019,46,2019-11-13,6.87,2854.18,285,1530,HARANGI-2019-11-13
23470,Harangi,2019,46,2019-11-14,6.75,2853.75,206,1530,HARANGI-2019-11-14
23471,Harangi,2019,46,2019-11-15,6.65,2853.30,205,1530,HARANGI-2019-11-15
23472,Harangi,2019,46,2019-11-16,6.55,2852.84,371,1530,HARANGI-2019-11-16
23473,Harangi,2019,46,2019-11-17,6.44,2852.36,369,1580,HARANGI-2019-11-17
23474,Harangi,2019,46,2019-11-18,6.34,2851.89,345,1530,HARANGI-2019-11-18
23559,Harangi,2019,47,2019-11-19,6.23,2851.38,292,1580,HARANGI-2019-11-19
23560,Harangi,2019,47,2019-11-20,6.11,2850.87,287,1580,HARANGI-2019-11-20
23561,Harangi,2019,47,2019-11-21,5.99,2850.33,225,1580,HARANGI-2019-11-21
23562,Harangi,2019,47,2019-11-22,5.87,2849.79,215,1580,HARANGI-2019-11-22
23563,Harangi,2019,47,2019-11-23,5.75,2849.23,163,1580,HARANGI-2019-11-23
23564,Harangi,2019,47,2019-11-24,5.62,2848.64,145,1580,HARANGI-2019-11-24
23565,Harangi,2019,47,2019-11-25,5.49,2848.06,145,1580,HARANGI-2019-11-25
23650,Harangi,2019,48,2019-11-26,5.36,2847.48,140,1515,HARANGI-2019-11-26
23651,Harangi,2019,48,2019-11-27,5.22,2846.85,117,1480,HARANGI-2019-11-27
23652,Harangi,2019,48,2019-11-28,5.08,2846.23,116,1455,HARANGI-2019-11-28
23653,Harangi,2019,48,2019-11-29,4.94,2845.60,116,1510,HARANGI-2019-11-29
23654,Harangi,2019,48,2019-11-30,4.80,2844.98,116,1455,HARANGI-2019-11-30
23655,Harangi,2019,48,2019-12-01,4.66,2844.35,115,1480,HARANGI-2019-12-01
23656,Harangi,2019,48,2019-12-02,4.57,2843.87,452,1480,HARANGI-2019-12-02
23741,Harangi,2019,49,2019-12-03,4.51,2843.34,854,1480,HARANGI-2019-12-03
23742,Harangi,2019,49,2019-12-04,4.45,2842.75,755,1430,HARANGI-2019-12-04
23743,Harangi,2019,49,2019-12-05,4.39,2842.15,683,1380,HARANGI-2019-12-05
23744,Harangi,2019,49,2019-12-06,4.33,2841.54,671,1380,HARANGI-2019-12-06
23745,Harangi,2019,49,2019-12-07,4.26,2840.92,609,1330,HARANGI-2019-12-07
23746,Harangi,2019,49,2019-12-08,4.20,2840.29,560,1280,HARANGI-2019-12-08
23747,Harangi,2019,49,2019-12-09,4.13,2839.66,547,1280,HARANGI-2019-12-09
23832,Harangi,2019,50,2019-12-10,4.06,2839,511,1280,HARANGI-2019-12-10
23833,Harangi,2019,50,2019-12-11,4,2838.37,465,1210,HARANGI-2019-12-11
23834,Harangi,2019,50,2019-12-12,3.94,2837.77,433,1130,HARANGI-2019-12-12
23835,Harangi,2019,50,2019-12-13,3.87,2837.10,249,1030,HARANGI-2019-12-13
23836,Harangi,2019,50,2019-12-14,3.80,2836.51,345,1030,HARANGI-2019-12-14
23837,Harangi,2019,50,2019-12-15,3.75,2836.02,265,830,HARANGI-2019-12-15
23838,Harangi,2019,50,2019-12-16,3.71,2835.58,276,780,HARANGI-2019-12-16
23923,Harangi,2019,51,2019-12-17,3.67,2835.17,262,730,HARANGI-2019-12-17
23924,Harangi,2019,51,2019-12-18,3.63,2834.80,159,580,HARANGI-2019-12-18
23925,Harangi,2019,51,2019-12-19,3.60,2834.57,179,480,HARANGI-2019-12-19
23926,Harangi,2019,51,2019-12-20,3.58,2834.35,191,430,HARANGI-2019-12-20
23927,Harangi,2019,51,2019-12-21,3.58,2834.31,191,270,HARANGI-2019-12-21
23928,Harangi,2019,51,2019-12-22,3.13,2834.15,223,380,HARANGI-2019-12-22
23929,Harangi,2019,51,2019-12-23,3.12,2834,225,380,HARANGI-2019-12-23
24017,Harangi,2019,52,2019-12-24,3.53,2833.70,153,530,HARANGI-2019-12-24
24018,Harangi,2019,52,2019-12-25,3.51,2833.30,413,630,HARANGI-2019-12-25
24019,Harangi,2019,52,2019-12-26,3.49,2832.90,395,630,HARANGI-2019-12-26
24020,Harangi,2019,52,2019-12-27,3.47,2832.50,415,630,HARANGI-2019-12-27
24021,Harangi,2019,52,2019-12-28,3.44,2832.10,301,530,HARANGI-2019-12-28
24022,Harangi,2019,52,2019-12-29,3.43,2831.70,287,480,HARANGI-2019-12-29
24023,Harangi,2019,52,2019-12-30,3.42,2831.60,233,255,HARANGI-2019-12-30
24024,Harangi,2019,52,2019-12-31,3.43,2831.70,140,50,HARANGI-2019-12-31
24118,Harangi,2017,6,2017-02-05,2.71,2820.43,20,0,HARANGI-2017-02-05
24119,Harangi,2017,6,2017-02-06,2.71,2820.43,20,0,HARANGI-2017-02-06
24120,Harangi,2017,6,2017-02-07,2.71,2820.44,15,0,HARANGI-2017-02-07
24121,Harangi,2017,6,2017-02-08,2.71,2820.44,15,0,HARANGI-2017-02-08
24122,Harangi,2017,6,2017-02-09,2.71,2820.44,15,0,HARANGI-2017-02-09
24123,Harangi,2017,6,2017-02-10,2.71,2820.44,15,0,HARANGI-2017-02-10
24124,Harangi,2017,6,2017-02-11,2.71,2820.44,10,0,HARANGI-2017-02-11
24209,Harangi,2017,7,2017-02-12,2.71,2820.44,10,0,HARANGI-2017-02-12
24210,Harangi,2017,7,2017-02-13,2.71,2820.44,10,0,HARANGI-2017-02-13
24211,Harangi,2017,7,2017-02-14,2.71,2820.43,8,0,HARANGI-2017-02-14
24212,Harangi,2017,7,2017-02-15,2.71,2820.43,8,0,HARANGI-2017-02-15
24213,Harangi,2017,7,2017-02-16,2.71,2820.43,9,0,HARANGI-2017-02-16
24214,Harangi,2017,7,2017-02-17,2.71,2820.42,8,0,HARANGI-2017-02-17
24215,Harangi,2017,7,2017-02-18,2.71,2820.41,8,0,HARANGI-2017-02-18
24300,Harangi,2017,8,2017-02-19,2.71,2820.39,8,0,HARANGI-2017-02-19
24301,Harangi,2017,8,2017-02-20,2.70,2820.36,7,0,HARANGI-2017-02-20
24302,Harangi,2017,8,2017-02-21,2.70,2820.32,7,0,HARANGI-2017-02-21
24303,Harangi,2017,8,2017-02-22,2.70,2820.28,8,0,HARANGI-2017-02-22
24304,Harangi,2017,8,2017-02-23,2.70,2820.28,7,0,HARANGI-2017-02-23
24305,Harangi,2017,8,2017-02-24,2.62,2819.48,5,2092,HARANGI-2017-02-24
24306,Harangi,2017,8,2017-02-25,2.41,2817.08,5,2510,HARANGI-2017-02-25
24391,Harangi,2017,9,2017-02-26,2.05,2812.88,5,3974,HARANGI-2017-02-26
24392,Harangi,2017,9,2017-02-27,1.86,2810.18,5,2162,HARANGI-2017-02-27
24393,Harangi,2017,9,2017-02-28,1.75,2808.58,5,1281,HARANGI-2017-02-28
24394,Harangi,2017,9,2017-03-01,1.75,2808.53,5,30,HARANGI-2017-03-01
24395,Harangi,2017,9,2017-03-02,1.75,2808.50,5,10,HARANGI-2017-03-02
24396,Harangi,2017,9,2017-03-03,1.75,2808.50,5,20,HARANGI-2017-03-03
24397,Harangi,2017,9,2017-03-04,1.74,2808.43,5,5,HARANGI-2017-03-04
24482,Harangi,2017,10,2017-03-05,1.74,2808.41,5,5,HARANGI-2017-03-05
24483,Harangi,2017,10,2017-03-06,1.74,2808.38,5,5,HARANGI-2017-03-06
24484,Harangi,2017,10,2017-03-07,1.74,2808.38,5,5,HARANGI-2017-03-07
24485,Harangi,2017,10,2017-03-08,1.74,2808.33,5,5,HARANGI-2017-03-08
24486,Harangi,2017,10,2017-03-09,1.73,2808.30,5,5,HARANGI-2017-03-09
24487,Harangi,2017,10,2017-03-10,1.73,2808.26,5,5,HARANGI-2017-03-10
24488,Harangi,2017,10,2017-03-11,1.73,2808.22,5,5,HARANGI-2017-03-11
24573,Harangi,2017,11,2017-03-12,1.72,2808.17,5,5,HARANGI-2017-03-12
24574,Harangi,2017,11,2017-03-13,1.72,2808.13,5,5,HARANGI-2017-03-13
24575,Harangi,2017,11,2017-03-14,1.72,2808.09,5,5,HARANGI-2017-03-14
24576,Harangi,2017,11,2017-03-15,1.72,2808.07,5,8,HARANGI-2017-03-15
24577,Harangi,2017,11,2017-03-16,1.72,2808.04,5,8,HARANGI-2017-03-16
24578,Harangi,2017,11,2017-03-17,1.72,2808.04,5,8,HARANGI-2017-03-17
24579,Harangi,2017,11,2017-03-18,1.71,2808.02,5,8,HARANGI-2017-03-18
24664,Harangi,2017,12,2017-03-19,1.71,2807.99,5,8,HARANGI-2017-03-19
24665,Harangi,2017,12,2017-03-20,1.71,2807.95,5,8,HARANGI-2017-03-20
24666,Harangi,2017,12,2017-03-21,1.71,2807.91,5,8,HARANGI-2017-03-21
24667,Harangi,2017,12,2017-03-22,1.70,2807.88,8,8,HARANGI-2017-03-22
24668,Harangi,2017,12,2017-03-23,1.70,2807.83,5,8,HARANGI-2017-03-23
24669,Harangi,2017,12,2017-03-24,1.70,2807.80,5,8,HARANGI-2017-03-24
24670,Harangi,2017,12,2017-03-25,1.70,2807.77,5,8,HARANGI-2017-03-25
24755,Harangi,2017,13,2017-03-26,1.67,2807.33,5,8,HARANGI-2017-03-26
24756,Harangi,2017,13,2017-03-27,1.69,2807.68,5,8,HARANGI-2017-03-27
24757,Harangi,2017,13,2017-03-28,1.69,2807.62,4,9,HARANGI-2017-03-28
24758,Harangi,2017,13,2017-03-29,1.68,2807.56,4,9,HARANGI-2017-03-29
24759,Harangi,2017,13,2017-03-30,1.68,2807.50,4,9,HARANGI-2017-03-30
24760,Harangi,2017,13,2017-03-31,1.68,2807.46,4,9,HARANGI-2017-03-31
24761,Harangi,2017,13,2017-04-01,1.67,2807.41,4,9,HARANGI-2017-04-01
24846,Harangi,2017,14,2017-04-02,1.67,2807.36,4,9,HARANGI-2017-04-02
24847,Harangi,2017,14,2017-04-03,1.67,2807.31,4,9,HARANGI-2017-04-03
24848,Harangi,2017,14,2017-04-04,1.66,2807.25,4,9,HARANGI-2017-04-04
24849,Harangi,2017,14,2017-04-05,1.66,2807.23,10,9,HARANGI-2017-04-05
24850,Harangi,2017,14,2017-04-06,1.66,2807.19,10,9,HARANGI-2017-04-06
24851,Harangi,2017,14,2017-04-07,1.66,2807.19,30,9,HARANGI-2017-04-07
24852,Harangi,2017,14,2017-04-08,1.65,2807.16,5,9,HARANGI-2017-04-08
24937,Harangi,2017,15,2017-04-09,1.66,2807.17,8,9,HARANGI-2017-04-09
24938,Harangi,2017,15,2017-04-10,1.66,2807.17,8,9,HARANGI-2017-04-10
24939,Harangi,2017,15,2017-04-11,1.65,2807.14,8,9,HARANGI-2017-04-11
24940,Harangi,2017,15,2017-04-12,1.65,2807.13,10,9,HARANGI-2017-04-12
24941,Harangi,2017,15,2017-04-13,1.65,2807.11,10,9,HARANGI-2017-04-13
24942,Harangi,2017,15,2017-04-14,1.65,2807.08,8,9,HARANGI-2017-04-14
24943,Harangi,2017,15,2017-04-15,1.65,2807.05,5,9,HARANGI-2017-04-15
25028,Harangi,2017,16,2017-04-16,1.65,2807.02,5,9,HARANGI-2017-04-16
25029,Harangi,2017,16,2017-04-17,1.64,2806.98,5,9,HARANGI-2017-04-17
25030,Harangi,2017,16,2017-04-18,1.64,2806.92,5,9,HARANGI-2017-04-18
25031,Harangi,2017,16,2017-04-19,1.64,2806.89,5,13,HARANGI-2017-04-19
25032,Harangi,2017,16,2017-04-20,1.63,2806.85,5,11,HARANGI-2017-04-20
25033,Harangi,2017,16,2017-04-21,1.63,2806.85,5,11,HARANGI-2017-04-21
25034,Harangi,2017,16,2017-04-22,1.63,2806.80,6,11,HARANGI-2017-04-22
25119,Harangi,2017,17,2017-04-23,1.63,2806.78,5,11,HARANGI-2017-04-23
25120,Harangi,2017,17,2017-04-24,1.63,2806.75,5,11,HARANGI-2017-04-24
25121,Harangi,2017,17,2017-04-25,1.62,2806.69,5,11,HARANGI-2017-04-25
25122,Harangi,2017,17,2017-04-26,1.62,2806.69,5,11,HARANGI-2017-04-26
25123,Harangi,2017,17,2017-04-27,1.62,2806.61,5,11,HARANGI-2017-04-27
25124,Harangi,2017,17,2017-04-28,1.61,2806.57,5,11,HARANGI-2017-04-28
25125,Harangi,2017,17,2017-04-29,1.61,2806.53,5,11,HARANGI-2017-04-29
25210,Harangi,2017,18,2017-04-30,1.61,2806.48,5,11,HARANGI-2017-04-30
25211,Harangi,2017,18,2017-05-01,1.60,2806.43,5,11,HARANGI-2017-05-01
25212,Harangi,2017,18,2017-05-02,1.61,2806.56,104,11,HARANGI-2017-05-02
25213,Harangi,2017,18,2017-05-03,1.62,2806.59,24,11,HARANGI-2017-05-03
25214,Harangi,2017,18,2017-05-04,1.62,2806.64,40,11,HARANGI-2017-05-04
25215,Harangi,2017,18,2017-05-05,1.62,2806.62,16,11,HARANGI-2017-05-05
25216,Harangi,2017,18,2017-05-06,1.62,2806.67,30,11,HARANGI-2017-05-06
25301,Harangi,2017,19,2017-05-07,1.62,2806.70,20,11,HARANGI-2017-05-07
25302,Harangi,2017,19,2017-05-08,1.62,2806.70,20,11,HARANGI-2017-05-08
25303,Harangi,2017,19,2017-05-09,1.62,2806.70,30,11,HARANGI-2017-05-09
25304,Harangi,2017,19,2017-05-10,1.62,2806.70,30,11,HARANGI-2017-05-10
25305,Harangi,2017,19,2017-05-11,1.62,2806.69,25,11,HARANGI-2017-05-11
25306,Harangi,2017,19,2017-05-12,1.62,2806.69,25,11,HARANGI-2017-05-12
25307,Harangi,2017,19,2017-05-13,1.62,2806.67,20,11,HARANGI-2017-05-13
25392,Harangi,2017,20,2017-05-14,1.62,2806.65,20,11,HARANGI-2017-05-14
25393,Harangi,2017,20,2017-05-15,1.62,2806.65,25,11,HARANGI-2017-05-15
25394,Harangi,2017,20,2017-05-16,1.62,2806.63,20,11,HARANGI-2017-05-16
25395,Harangi,2017,20,2017-05-17,1.62,2806.61,20,11,HARANGI-2017-05-17
25396,Harangi,2017,20,2017-05-18,1.62,2806.59,20,11,HARANGI-2017-05-18
25397,Harangi,2017,20,2017-05-19,1.63,2806.78,152,11,HARANGI-2017-05-19
25398,Harangi,2017,20,2017-05-20,1.63,2806.79,25,11,HARANGI-2017-05-20
25483,Harangi,2017,21,2017-05-21,1.64,2806.92,105,11,HARANGI-2017-05-21
25484,Harangi,2017,21,2017-05-22,1.64,2806.92,40,11,HARANGI-2017-05-22
25485,Harangi,2017,21,2017-05-23,1.64,2806.91,30,11,HARANGI-2017-05-23
25486,Harangi,2017,21,2017-05-24,1.64,2806.90,30,11,HARANGI-2017-05-24
25487,Harangi,2017,21,2017-05-25,1.64,2806.89,25,11,HARANGI-2017-05-25
25488,Harangi,2017,21,2017-05-26,1.63,2806.87,20,11,HARANGI-2017-05-26
25489,Harangi,2017,21,2017-05-27,1.64,2806.88,30,11,HARANGI-2017-05-27
25574,Harangi,2017,22,2017-06-01,1.65,2807.05,115,11,HARANGI-2017-06-01
25575,Harangi,2017,22,2017-06-02,1.65,2807.13,65,11,HARANGI-2017-06-02
25576,Harangi,2017,22,2017-06-03,1.66,2807.17,45,11,HARANGI-2017-06-03
25577,Harangi,2017,22,2017-05-29,1.63,2806.87,20,11,HARANGI-2017-05-29
25578,Harangi,2017,22,2017-05-30,1.63,2806.86,20,11,HARANGI-2017-05-30
25579,Harangi,2017,22,2017-05-31,1.64,2806.91,40,11,HARANGI-2017-05-31
25580,Harangi,2017,22,2017-05-28,1.63,2806.87,20,11,HARANGI-2017-05-28
25665,Harangi,2017,23,2017-06-04,1.66,2807.23,50,11,HARANGI-2017-06-04
25666,Harangi,2017,23,2017-06-05,1.66,2807.28,40,11,HARANGI-2017-06-05
25667,Harangi,2017,23,2017-06-06,1.67,2807.32,40,11,HARANGI-2017-06-06
25668,Harangi,2017,23,2017-06-07,1.67,2807.36,40,11,HARANGI-2017-06-07
25669,Harangi,2017,23,2017-06-08,1.68,2807.54,140,11,HARANGI-2017-06-08
25670,Harangi,2017,23,2017-06-09,1.69,2807.64,80,11,HARANGI-2017-06-09
25671,Harangi,2017,23,2017-06-10,1.69,2807.64,160,11,HARANGI-2017-06-10
25756,Harangi,2017,24,2017-06-11,1.72,2808.07,345,11,HARANGI-2017-06-11
25757,Harangi,2017,24,2017-06-12,1.84,2809.76,1352,11,HARANGI-2017-06-12
25758,Harangi,2017,24,2017-06-13,1.90,2810.77,808,11,HARANGI-2017-06-13
25759,Harangi,2017,24,2017-06-14,1.96,2811.62,680,11,HARANGI-2017-06-14
25760,Harangi,2017,24,2017-06-15,2.03,2812.55,744,11,HARANGI-2017-06-15
25761,Harangi,2017,24,2017-06-16,2.13,2813.95,1112,11,HARANGI-2017-06-16
25762,Harangi,2017,24,2017-06-17,2.15,2814.20,251,11,HARANGI-2017-06-17
25847,Harangi,2017,25,2017-06-18,2.15,2814.26,181,11,HARANGI-2017-06-18
25848,Harangi,2017,25,2017-06-19,2.16,2814.40,150,11,HARANGI-2017-06-19
25849,Harangi,2017,25,2017-06-20,2.17,2814.46,105,11,HARANGI-2017-06-20
25850,Harangi,2017,25,2017-06-21,2.18,2814.60,146,11,HARANGI-2017-06-21
25851,Harangi,2017,25,2017-06-22,2.21,2814.95,365,11,HARANGI-2017-06-22
25852,Harangi,2017,25,2017-06-23,2.21,2814.95,365,11,HARANGI-2017-06-23
25853,Harangi,2017,25,2017-06-24,2.28,2815.63,502,11,HARANGI-2017-06-24
25938,Harangi,2017,26,2017-06-25,2.34,2816.29,680,11,HARANGI-2017-06-25
25939,Harangi,2017,26,2017-06-26,2.42,2817.23,980,11,HARANGI-2017-06-26
25940,Harangi,2017,26,2017-06-27,2.60,2819.26,2123,11,HARANGI-2017-06-27
25941,Harangi,2017,26,2017-06-28,2.73,2820.60,1401,11,HARANGI-2017-06-28
25942,Harangi,2017,26,2017-06-29,2.81,2821.50,941,11,HARANGI-2017-06-29
25943,Harangi,2017,26,2017-06-30,2.87,2822.21,742,11,HARANGI-2017-06-30
25944,Harangi,2017,26,2017-07-01,2.97,2823.30,1139,11,HARANGI-2017-07-01
26029,Harangi,2017,27,2017-07-02,3,2824.40,951,11,HARANGI-2017-07-02
26030,Harangi,2017,27,2017-07-03,3,2825.20,467,11,HARANGI-2017-07-03
26031,Harangi,2017,27,2017-07-04,3,2826,248,11,HARANGI-2017-07-04
26032,Harangi,2017,27,2017-07-05,3,2826.80,447,11,HARANGI-2017-07-05
26033,Harangi,2017,27,2017-07-06,3,2827.90,680,11,HARANGI-2017-07-06
26034,Harangi,2017,27,2017-07-07,3,2829.80,1122,11,HARANGI-2017-07-07
26035,Harangi,2017,27,2017-07-08,3,2831.30,887,11,HARANGI-2017-07-08
26120,Harangi,2017,28,2017-07-09,3.46,2832.27,556,11,HARANGI-2017-07-09
26121,Harangi,2017,28,2017-07-10,3.49,2832.92,384,11,HARANGI-2017-07-10
26122,Harangi,2017,28,2017-07-11,3.52,2833.48,325,11,HARANGI-2017-07-11
26123,Harangi,2017,28,2017-07-12,3.54,2834.01,313,11,HARANGI-2017-07-12
26124,Harangi,2017,28,2017-07-13,3.61,2834.62,756,11,HARANGI-2017-07-13
26125,Harangi,2017,28,2017-07-14,3.72,2835.68,1276,11,HARANGI-2017-07-14
26126,Harangi,2017,28,2017-07-15,3.83,2836.75,1288,11,HARANGI-2017-07-15
26211,Harangi,2017,29,2017-07-16,3.95,2837.94,1432,11,HARANGI-2017-07-16
26212,Harangi,2017,29,2017-07-17,4.08,2839.12,1348,11,HARANGI-2017-07-17
26213,Harangi,2017,29,2017-07-18,4.19,2840.18,1274,11,HARANGI-2017-07-18
26214,Harangi,2017,29,2017-07-19,4.68,2844.45,5081,11,HARANGI-2017-07-19
26215,Harangi,2017,29,2017-07-20,5.86,2849.73,13596,11,HARANGI-2017-07-20
26216,Harangi,2017,29,2017-07-21,6.56,2852.89,8137,11,HARANGI-2017-07-21
26217,Harangi,2017,29,2017-07-22,7.15,2855.02,5486,11,HARANGI-2017-07-22
26302,Harangi,2017,30,2017-07-23,7.79,2856.91,7402,11,HARANGI-2017-07-23
26303,Harangi,2017,30,2017-07-24,8.04,2857.65,2898,1272,HARANGI-2017-07-24
26304,Harangi,2017,30,2017-07-25,8.22,2858.16,1997,2050,HARANGI-2017-07-25
26305,Harangi,2017,30,2017-07-26,8.26,2858.28,4020,2300,HARANGI-2017-07-26
26306,Harangi,2017,30,2017-07-27,8.23,2858.21,3525,3850,HARANGI-2017-07-27
26307,Harangi,2017,30,2017-07-28,8.23,2858.19,3772,3850,HARANGI-2017-07-28
26308,Harangi,2017,30,2017-07-29,8.34,2858.53,5804,5150,HARANGI-2017-07-29
26393,Harangi,2017,31,2017-07-30,8.30,2858.41,3990,4510,HARANGI-2017-07-30
26394,Harangi,2017,31,2017-07-31,8.20,2858.10,2610,3875,HARANGI-2017-07-31
26395,Harangi,2017,31,2017-08-01,8.22,2858.17,1836,1612,HARANGI-2017-08-01
26396,Harangi,2017,31,2017-08-02,8.22,2858.16,1460,1550,HARANGI-2017-08-02
26397,Harangi,2017,31,2017-08-03,8.17,2858.02,1650,2850,HARANGI-2017-08-03
26398,Harangi,2017,31,2017-08-04,8.26,2858.28,4018,3050,HARANGI-2017-08-04
26399,Harangi,2017,31,2017-08-05,8.30,2858.41,6703,7750,HARANGI-2017-08-05
26484,Harangi,2017,32,2017-08-06,8.23,2858.21,6937,10182,HARANGI-2017-08-06
26485,Harangi,2017,32,2017-08-07,8.35,2858.56,6862,5591,HARANGI-2017-08-07
26486,Harangi,2017,32,2017-08-08,8.37,2858.61,5395,5250,HARANGI-2017-08-08
26487,Harangi,2017,32,2017-08-09,8.26,2858.28,3907,5250,HARANGI-2017-08-09
26488,Harangi,2017,32,2017-08-10,8.10,2857.81,3360,5250,HARANGI-2017-08-10
26489,Harangi,2017,32,2017-08-11,7.90,2857.23,1529,3800,HARANGI-2017-08-11
26490,Harangi,2017,32,2017-08-12,7.84,2857.06,2845,3500,HARANGI-2017-08-12
26575,Harangi,2017,33,2017-08-19,7.22,2855.23,2590,1650,HARANGI-2017-08-19
26576,Harangi,2017,33,2017-08-13,7.71,2856.65,1645,3250,HARANGI-2017-08-13
26577,Harangi,2017,33,2017-08-14,7.51,2856.06,940,3250,HARANGI-2017-08-14
26578,Harangi,2017,33,2017-08-15,7.30,2855.46,350,2700,HARANGI-2017-08-15
26579,Harangi,2017,33,2017-08-16,7.23,2855.25,850,1500,HARANGI-2017-08-16
26580,Harangi,2017,33,2017-08-17,7.18,2855.11,370,1600,HARANGI-2017-08-17
26581,Harangi,2017,33,2017-08-18,7.14,2854.99,1180,1650,HARANGI-2017-08-18
26666,Harangi,2017,34,2017-08-20,7.74,2856.74,7525,1600,HARANGI-2017-08-20
26667,Harangi,2017,34,2017-08-21,8.20,2858.10,9600,3500,HARANGI-2017-08-21
26668,Harangi,2017,34,2017-08-22,8.11,2857.86,5460,6400,HARANGI-2017-08-22
26669,Harangi,2017,34,2017-08-23,7.94,2857.35,3615,5610,HARANGI-2017-08-23
26670,Harangi,2017,34,2017-08-24,7.98,2857.45,2891,2500,HARANGI-2017-08-24
26671,Harangi,2017,34,2017-08-25,8.15,2857.95,3958,2000,HARANGI-2017-08-25
26672,Harangi,2017,34,2017-08-26,8.25,2858.26,6715,5500,HARANGI-2017-08-26
26757,Harangi,2017,35,2017-08-27,8.31,2858.45,6245,5500,HARANGI-2017-08-27
26758,Harangi,2017,35,2017-08-28,8.30,2858.41,7845,8000,HARANGI-2017-08-28
26759,Harangi,2017,35,2017-08-29,8.22,2858.18,9760,11660,HARANGI-2017-08-29
26760,Harangi,2017,35,2017-08-30,7.88,2857.16,8071,13066,HARANGI-2017-08-30
26761,Harangi,2017,35,2017-08-31,8.08,2857.75,7746,5436,HARANGI-2017-08-31
26762,Harangi,2017,35,2017-09-01,8.19,2858.07,5053,3800,HARANGI-2017-09-01
26763,Harangi,2017,35,2017-09-02,8.16,2857.98,3209,3800,HARANGI-2017-09-02
26848,Harangi,2017,36,2017-09-03,8.08,2857.77,2778,3800,HARANGI-2017-09-03
26849,Harangi,2017,36,2017-09-04,7.98,2857.46,2450,3800,HARANGI-2017-09-04
26850,Harangi,2017,36,2017-09-05,7.84,2857.06,2234,3800,HARANGI-2017-09-05
26851,Harangi,2017,36,2017-09-06,7.89,2857.21,2387,1600,HARANGI-2017-09-06
26852,Harangi,2017,36,2017-09-07,7.81,2856.95,1221,2200,HARANGI-2017-09-07
26853,Harangi,2017,36,2017-09-08,7.86,2857.10,2038,1600,HARANGI-2017-09-08
26854,Harangi,2017,36,2017-09-09,7.85,2857.07,1483,1600,HARANGI-2017-09-09
26939,Harangi,2017,37,2017-09-10,7.88,2857.16,1952,1500,HARANGI-2017-09-10
26940,Harangi,2017,37,2017-09-11,7.92,2857.27,1430,1500,HARANGI-2017-09-11
26941,Harangi,2017,37,2017-09-12,7.92,2857.27,1500,1500,HARANGI-2017-09-12
26942,Harangi,2017,37,2017-09-13,7.87,2857.14,891,1400,HARANGI-2017-09-13
26943,Harangi,2017,37,2017-09-14,7.84,2857.04,1009,1400,HARANGI-2017-09-14
26944,Harangi,2017,37,2017-09-15,7.78,2856.87,735,1400,HARANGI-2017-09-15
26945,Harangi,2017,37,2017-09-16,7.70,2856.64,499,1400,HARANGI-2017-09-16
27030,Harangi,2017,38,2017-09-17,7.71,2856.66,1525,1400,HARANGI-2017-09-17
27031,Harangi,2017,38,2017-09-18,7.89,2857.21,3595,1400,HARANGI-2017-09-18
27032,Harangi,2017,38,2017-09-19,8.05,2857.67,3201,1400,HARANGI-2017-09-19
27033,Harangi,2017,38,2017-09-20,8.33,2858.49,5915,2700,HARANGI-2017-09-20
27034,Harangi,2017,38,2017-09-21,8.19,2858.09,3134,4700,HARANGI-2017-09-21
27035,Harangi,2017,38,2017-09-22,8.18,2858.04,2349,2544,HARANGI-2017-09-22
27036,Harangi,2017,38,2017-09-23,8.10,2857.81,1535,2100,HARANGI-2017-09-23
27121,Harangi,2017,39,2017-09-24,8.20,2858.10,1507,450,HARANGI-2017-09-24
27122,Harangi,2017,39,2017-09-25,8.26,2858.28,1905,1200,HARANGI-2017-09-25
27123,Harangi,2017,39,2017-09-26,8.17,2858.03,1511,2700,HARANGI-2017-09-26
27124,Harangi,2017,39,2017-09-27,8.06,2857.71,1447,2700,HARANGI-2017-09-27
27125,Harangi,2017,39,2017-09-28,8.07,2857.74,1117,1000,HARANGI-2017-09-28
27126,Harangi,2017,39,2017-09-29,8,2857.52,339,1000,HARANGI-2017-09-29
27127,Harangi,2017,39,2017-09-30,7.91,2857.25,157,1000,HARANGI-2017-09-30
27212,Harangi,2017,40,2017-10-01,8.02,2857.59,1531,200,HARANGI-2017-10-01
27213,Harangi,2017,40,2017-10-02,8.15,2857.95,2260,850,HARANGI-2017-10-02
27214,Harangi,2017,40,2017-10-03,8.05,2857.68,751,1808,HARANGI-2017-10-03
27215,Harangi,2017,40,2017-10-04,8.06,2857.69,2040,1100,HARANGI-2017-10-04
27216,Harangi,2017,40,2017-10-05,8.05,2857.66,175,1100,HARANGI-2017-10-05
